application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,monthly_income,monthly_bills,DTI,LTV,CCR,ITI,CWI,monthly_ndi,ndi_ratio,created_at,session_user_email
APP_0242,50,100740,25,14785,60,134719,land,0,517,31923,75080,5593,5430,0.3168850506253691,0.1097469547725257,9.111870138653424,0.0024460657798546,1.8244354917635317,163,0.0291435723225408,2025-10-22 14:48:34,dzoan nguyen
APP_0243,56,147505,11,32896,72,41079,land,1,486,21999,222800,4956,5210,0.1491407070946737,0.8007984615009908,1.2487536478598844,0.0030974467908378,0.2116543529257282,0,0.0,2025-10-22 14:48:34,dzoan nguyen
APP_0244,38,125185,15,8902,72,66076,deposit,0,710,26106,23329,7072,1818,0.2085393617446163,0.1347236515527554,7.422601662546908,0.0009876493900001,2.054496513028032,5254,0.7429298642532886,2025-10-22 14:48:34,dzoan nguyen
APP_0245,57,145398,12,9868,48,77347,land,0,385,46939,40397,11074,3074,0.3228311256000748,0.1275809016509996,7.8381637616530355,0.001413935083901,1.7723251765019703,8000,0.722412858948824,2025-10-22 14:48:34,dzoan nguyen
APP_0246,34,54819,27,28376,36,189926,car,0,504,35637,112141,11753,4349,0.650084824604596,0.1494055579541497,6.693191429376702,0.0143786319013537,0.8929077101364884,7404,0.6299668169828444,2025-10-22 14:48:34,dzoan nguyen
APP_0247,64,60974,9,59353,48,145185,car,1,430,20727,149790,3881,3829,0.3399317741988333,0.4088094500120508,2.4461274072076824,0.0202794770444378,0.9545427519580318,52,0.0133986086060259,2025-10-22 14:48:34,dzoan nguyen
APP_0248,43,131176,17,11225,24,78336,car,0,403,22369,216308,3458,776,0.1705266207233017,0.1432929942810439,6.9787082405339,0.0035655023275129,2.131846965251172,2682,0.7755928282241829,2025-10-22 14:48:34,dzoan nguyen
APP_0249,53,55610,3,98537,36,149066,car,1,395,35228,114125,8921,3709,0.6334831864772409,0.6610293427072528,1.5127921491419312,0.0492202641397735,0.1879469445029942,5212,0.5842394350408492,2025-10-22 14:48:34,dzoan nguyen
APP_0250,59,32153,25,48236,48,149794,house,1,407,17303,15346,4664,617,0.5381457406773695,0.3220155680467821,3.1054399203913445,0.0312542116333063,0.9393899929560834,4047,0.8677101200684245,2025-10-22 14:48:34,dzoan nguyen
APP_0251,55,108641,11,30065,48,83690,land,0,610,8392,104364,3597,1052,0.0772452389061212,0.3592424423467515,2.783635456510801,0.0057653571547906,1.6458581095512368,2545,0.7075340561577127,2025-10-22 14:48:34,dzoan nguyen
APP_0252,58,125120,10,54028,48,85402,house,0,525,23382,137361,1826,4060,0.1868765984654716,0.6326315542961449,1.5806988968682614,0.0089960304772208,0.4721798622888934,0,0.0,2025-10-22 14:48:34,dzoan nguyen
APP_0253,44,146024,17,80064,36,179704,land,0,539,3411,167678,5733,974,0.023359173834438,0.4455326536971885,2.2445043964827858,0.015230373088932,1.2154338019476396,4759,0.8301064015348281,2025-10-22 14:48:34,dzoan nguyen
APP_0254,22,140974,14,34694,36,115869,deposit,0,563,8485,196762,5614,2298,0.0601884035354032,0.2994243499123984,3.339741742087873,0.0068361699476176,1.9752273604591544,3316,0.5906661916635927,2025-10-22 14:48:34,dzoan nguyen
APP_0255,42,40028,25,9513,12,36707,deposit,1,707,21035,81822,7412,3695,0.5255071449984879,0.259160378129505,3.8586145274882937,0.0198048865777435,1.054569321838715,3717,0.5014840798704127,2025-10-22 14:48:34,dzoan nguyen
APP_0256,28,121513,15,9841,48,146198,house,0,773,39828,187017,3601,4070,0.3277673993729039,0.0673128223368304,14.856010568030191,0.001687233739016,1.8809481810361768,0,0.0,2025-10-22 14:48:34,dzoan nguyen
APP_0257,60,130765,15,85938,48,121197,deposit,1,589,39070,193160,9000,2896,0.2987802546552954,0.7090769573504236,1.4102841583466983,0.0136915459026703,0.2876993530348524,6104,0.6782222222221468,2025-10-22 14:48:34,dzoan nguyen
APP_0258,31,112265,3,15602,72,105715,house,0,653,13035,235228,8640,926,0.116109205896761,0.1475854892872331,6.775733880271326,0.0019302048228872,2.260324016337094,7714,0.8928240740739707,2025-10-22 14:48:34,dzoan nguyen
APP_0259,31,127474,0,65378,48,147220,car,0,706,21096,161394,6354,4874,0.1654925710340919,0.4440836842820239,2.251827831992379,0.010684858611468,1.044659625583945,1480,0.2329241422725475,2025-10-22 14:48:34,dzoan nguyen
APP_0260,31,129747,11,41527,36,182160,house,0,679,7676,245050,3403,5719,0.0591612908198258,0.2279699165568718,4.386543694463738,0.0088905930599222,2.1790673614646847,0,0.0,2025-10-22 14:48:34,dzoan nguyen
APP_0261,49,80818,29,78864,12,71443,house,0,373,37762,74265,6823,5376,0.467247395382211,1.103873017650419,0.9059012984378054,0.0813185181451193,0.0,1447,0.212076799061965,2025-10-22 14:48:34,dzoan nguyen
APP_0262,46,30018,27,10750,24,88505,house,0,840,12317,216394,8585,4591,0.4103204743820238,0.1214620642901517,8.233023255813187,0.0149216025933769,1.554167499500338,3994,0.4652300524169522,2025-10-22 14:48:34,dzoan nguyen
APP_0263,62,82024,18,90290,36,44383,house,0,390,39976,23294,5413,2652,0.4873695503754939,2.0343374715543785,0.4915605271901596,0.0305770939662276,0.0,2761,0.5100683539625882,2025-10-22 14:48:34,dzoan nguyen
APP_0264,39,50222,18,71328,36,132237,deposit,0,526,42103,39811,4266,5307,0.8383377802556482,0.5393951768415759,1.8539283310901489,0.0394515019966998,0.1380479495066267,0,0.0,2025-10-22 14:48:34,dzoan nguyen
APP_0265,33,39216,11,47681,36,85321,house,1,658,34454,260769,6818,3133,0.8785699714402061,0.558842488953475,1.7894129737211513,0.0337737714755558,0.0958584399444352,3685,0.5404810794953739,2025-10-22 14:48:34,dzoan nguyen
APP_0266,23,40615,5,24666,36,73733,car,0,521,16510,147756,5229,1164,0.4065000615536032,0.3345313495992251,2.9892564663908625,0.016869793589748,1.1806235903571058,4065,0.7773952954674359,2025-10-22 14:48:34,dzoan nguyen
APP_0267,21,112171,0,97828,60,141732,land,1,433,47645,190045,5705,5163,0.4247532784766078,0.6902322693534227,1.4487876681522525,0.0145355454318805,0.2581636347647212,542,0.0950043821209298,2025-10-22 14:48:34,dzoan nguyen
APP_0268,37,88066,10,33696,12,86366,deposit,0,807,34302,184987,5163,2192,0.3895033270501625,0.3901535326401548,2.563093542260133,0.0318851770236637,0.9542634070592126,2971,0.5754406352894488,2025-10-22 14:48:34,dzoan nguyen
APP_0269,61,92479,9,51598,24,97158,deposit,0,339,32291,211509,4686,5656,0.3491711631829891,0.5310730974289247,1.8829799604635475,0.0232476201794684,0.5746688206012401,0,0.0,2025-10-22 14:48:34,dzoan nguyen
APP_0270,44,118148,5,42441,12,92489,house,0,435,42820,81214,9025,2462,0.3624267867420492,0.4588761906821302,2.1792370585046967,0.0299349121415956,0.7518499605837154,6563,0.7272022160664013,2025-10-22 14:48:34,dzoan nguyen
APP_0271,60,93533,7,26902,24,57639,deposit,0,846,44073,61695,6332,5268,0.4712026771299918,0.4667325942504126,2.1425544569176216,0.0119841838347957,0.6041797380512632,1064,0.1680353758685773,2025-10-22 14:48:34,dzoan nguyen
APP_0272,25,103751,0,44577,60,32154,land,0,701,3887,22340,6398,3408,0.0374646991354296,1.386359395409548,0.721313681943587,0.0071608948346291,0.0,2990,0.4673335417317181,2025-10-22 14:48:34,dzoan nguyen
APP_0273,25,35753,18,19391,12,166828,house,0,347,44077,260782,8357,3017,1.232819623528061,0.1162334859855652,8.6033726986742,0.0451966734688547,0.0,5340,0.6389852817996123,2025-10-22 14:48:34,dzoan nguyen
APP_0274,57,131391,27,5157,36,25610,car,2,715,38251,74841,5293,2062,0.2911234407227261,0.2013666536509097,4.966065541980809,0.0010902573235306,1.6983973760521156,3231,0.6104288683165292,2025-10-22 14:48:34,dzoan nguyen
APP_0275,25,81097,20,32549,12,70376,deposit,0,833,10326,176799,2560,5079,0.1273290010727878,0.4625014209389498,2.1621555193707285,0.0334465722090903,1.014179417998066,0,0.0,2025-10-22 14:48:34,dzoan nguyen
APP_0276,23,44401,13,15646,72,136158,car,0,353,15383,141919,10452,739,0.3464561608972693,0.1149106185461,8.702415952958667,0.0048941590403939,1.735334136913329,9713,0.9292958285494708,2025-10-22 14:48:34,dzoan nguyen
APP_0277,38,126666,12,44403,60,33208,house,0,527,37633,57083,2084,3025,0.2971041952852359,1.3371175620332048,0.7478773956714468,0.0058425307500644,0.0,0,0.0,2025-10-22 14:48:34,dzoan nguyen
APP_0278,61,116827,9,86962,24,133859,deposit,0,557,10831,130039,7505,2465,0.0927097331952366,0.6496537401295345,1.5392815252638905,0.0310152333494454,0.4892848789395722,5040,0.6715522984675987,2025-10-22 14:48:34,dzoan nguyen
APP_0279,51,31628,4,20444,24,148748,deposit,0,372,22620,34128,4291,3442,0.7151890729732922,0.1374405034017255,7.275875562511873,0.0269328864707794,0.736999109525535,849,0.1978559776275465,2025-10-22 14:48:34,dzoan nguyen
APP_0280,25,49130,17,5117,12,135278,deposit,0,410,34445,61233,3745,1825,0.7010991247710014,0.037825810553083,26.4369747899108,0.0086793540938555,0.8627841220453074,1920,0.512683578104002,2025-10-22 14:48:34,dzoan nguyen
APP_0281,57,26968,16,15553,36,66566,deposit,0,395,32524,50511,1940,4121,1.2060219519429989,0.2336478081903639,4.279945991126838,0.0160200154911658,0.0,0,0.0,2025-10-22 14:48:34,dzoan nguyen
APP_0282,58,58844,0,53275,60,11795,deposit,0,401,45489,249080,10950,2561,0.7730439806947051,4.516744383212843,0.2213984045049231,0.01508933224546,0.0,8389,0.7661187214611173,2025-10-22 14:48:34,dzoan nguyen
APP_0283,56,37497,12,31109,48,178371,car,2,521,5576,174551,6006,1453,0.1487052297517095,0.17440615346665,5.733742646822279,0.017284160510258,2.108471171709032,4553,0.7580752580751318,2025-10-22 14:48:34,dzoan nguyen
APP_0284,60,113738,8,51502,72,70696,house,0,555,14750,278449,5097,1502,0.1296840106208995,0.7284994907774028,1.3726845559395486,0.0062890639500045,0.3243533280288681,3595,0.7053168530506758,2025-10-22 14:48:34,dzoan nguyen
APP_0285,31,90319,5,7778,36,162561,land,1,430,49243,136435,9282,4300,0.5452119709031261,0.0478466544866231,20.90010285420148,0.0023921384819312,1.2990838302120704,4982,0.5367377720318318,2025-10-22 14:48:34,dzoan nguyen
APP_0286,64,147525,21,36643,24,45979,house,0,459,28441,68391,1909,1866,0.1927876631079465,0.7969507818786664,1.2547826324263502,0.0103493758115779,0.2056636841204227,43,0.0225248821372328,2025-10-22 14:48:34,dzoan nguyen
APP_0287,35,118678,15,43962,36,39182,car,0,405,12435,186490,7427,2120,0.1047793188290997,1.1219947935276118,0.8912697329511649,0.0102897476080885,0.0,5307,0.7145550020195618,2025-10-22 14:48:34,dzoan nguyen
APP_0288,56,101442,19,45976,24,157405,land,1,737,14491,279576,6693,3910,0.1428501015358516,0.2920872907467978,3.4236340699494647,0.0188843542771911,1.8203619205735877,2783,0.4158075601373949,2025-10-22 14:48:34,dzoan nguyen
APP_0289,46,88664,21,57360,72,188428,deposit,0,416,16960,164451,7311,2246,0.1912839483894231,0.3044133568259478,3.28500697350064,0.0089852326384507,1.687596250862324,5065,0.6927916837640962,2025-10-22 14:48:34,dzoan nguyen
APP_0290,55,31812,29,79155,24,173241,car,1,799,27714,15179,2801,2573,0.8711806865333562,0.4569068523040132,2.1886299033541508,0.1036754998070688,0.1531184881160072,228,0.0813995001784786,2025-10-22 14:48:34,dzoan nguyen
APP_0291,48,33775,24,49386,36,152239,car,0,596,14227,98050,11501,1769,0.421228719467049,0.3243978218459112,3.0826347547887445,0.040616827040568,1.1730574133432787,9732,0.8461872880618341,2025-10-22 14:48:34,dzoan nguyen
APP_0292,49,102038,18,84914,48,55362,land,0,741,31093,278239,4003,2334,0.3047198102667603,1.5337957443733694,0.6519772946746043,0.0173370868365686,0.0,1669,0.4169372970271254,2025-10-22 14:48:34,dzoan nguyen
APP_0293,48,25547,26,55324,12,183336,house,1,650,22263,160321,8623,4279,0.8714526167455721,0.3017628834489664,3.313860169185104,0.180464764275608,0.2692696626712571,4344,0.5037689899106454,2025-10-22 14:48:34,dzoan nguyen
APP_0294,55,30293,14,29733,36,136227,land,0,446,30516,286059,9344,3389,1.007361436635493,0.2182606972186114,4.581676924629046,0.0272642744740929,0.0,5955,0.6373073630136304,2025-10-22 14:48:34,dzoan nguyen
APP_0295,53,52391,29,26756,36,41055,land,0,630,7756,157688,5111,5986,0.1480406940123275,0.651711119230285,1.5344221856779214,0.0141860667328656,0.4553059544146294,0,0.0,2025-10-22 14:48:34,dzoan nguyen
APP_0296,26,135518,22,35636,24,32837,land,0,450,31177,13495,2872,4722,0.2300579996753182,1.085239211864632,0.9214558311819252,0.0109567240755578,0.0,0,0.0,2025-10-22 14:48:34,dzoan nguyen
APP_0297,57,82366,19,61759,12,175263,car,0,365,46237,263184,4615,494,0.5613602700143194,0.3523789961372318,2.8378535921889467,0.0624843179577057,0.8061556034309822,4121,0.8929577464786796,2025-10-22 14:48:34,dzoan nguyen
APP_0298,44,113697,27,28035,12,60829,deposit,2,440,6753,231275,9972,2521,0.0593947069843526,0.4608821450295014,2.1697520955947147,0.0205480355665082,1.100275012632583,7451,0.7471921379862868,2025-10-22 14:48:34,dzoan nguyen
APP_0299,35,76445,15,91846,12,155051,car,0,451,16372,217421,11018,2023,0.2141670482045887,0.5923599331832714,1.688162794242518,0.1001220921276134,0.5407809999153897,8995,0.8163913595933185,2025-10-22 14:48:34,dzoan nguyen
APP_0300,43,46640,21,50587,36,34621,land,0,374,34677,291358,11337,3690,0.7435034305317165,1.461165188758226,0.6843853163856192,0.0301285258234429,0.0,7647,0.6745170680073499,2025-10-22 14:48:34,dzoan nguyen
