application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,monthly_income,monthly_bills,DTI,LTV,CCR,ITI,CWI,monthly_ndi,ndi_ratio,session_user_email,created_at
APP_0240,48,27643,27,56255,72,47244,car,0,392,1932,249903,11508,3225,0.06989111167383895,1.1907332147997378,0.8398186827837377,0.028264640033048672,0.0,8283,0.7197601668403962,dzoan nguyen,2025-10-22 14:47:13
APP_0241,27,113629,8,88712,60,90756,car,0,693,10441,223118,10648,4465,0.09188675426167535,0.9774780730750476,1.0230408512940636,0.013011936506601996,0.020923702253246478,6183,0.5806724267467523,dzoan nguyen,2025-10-22 14:47:13
APP_0242,46,31924,19,37153,48,150771,deposit,0,815,10399,178269,6687,5213,0.3257423881718981,0.24642006751961423,4.058111054288912,0.024245734660981823,1.5243210167874213,1474,0.22042769552860467,dzoan nguyen,2025-10-22 14:47:13
APP_0243,25,49352,27,93482,72,95514,land,0,719,44877,34657,7375,1314,0.9093248500567169,0.9787256318445361,1.0217368049463957,0.02630817618522151,0.001970988047804262,6061,0.8218305084744648,dzoan nguyen,2025-10-22 14:47:13
APP_0244,49,46830,1,85225,36,12442,land,0,403,25945,234580,4652,2910,0.5540251975229435,6.849782993087377,0.1459900264007023,0.05055223384679267,0.0,1742,0.3744625967325076,dzoan nguyen,2025-10-22 14:47:13
APP_0245,48,128874,0,36455,12,48386,car,0,752,36443,20802,11170,1121,0.28278007976783304,0.7534204108626307,1.3272802084761672,0.02357276616240268,0.23473188501687806,10049,0.8996418979408326,dzoan nguyen,2025-10-22 14:47:13
APP_0246,24,31672,0,50844,12,196011,deposit,0,359,40497,192964,6510,1965,1.2786372821419147,0.2593936054609167,3.8551451498701157,0.13377746904669055,0.0,4545,0.6981566820275424,dzoan nguyen,2025-10-22 14:47:13
APP_0247,54,78657,4,55478,72,197700,car,0,623,38380,128706,9602,2715,0.4879413148225779,0.2806170966110254,3.563574750351427,0.009796048384340441,1.1050987909454242,6887,0.7172464069984672,dzoan nguyen,2025-10-22 14:47:13
APP_0248,39,98892,1,78019,72,80411,land,0,573,4452,265830,5276,5190,0.045018808397038736,0.9702528261058689,1.0306591984003763,0.010957379992387264,0.029278957822007238,86,0.016300227445031026,dzoan nguyen,2025-10-22 14:47:13
APP_0249,55,89499,24,70469,60,162557,deposit,1,592,7016,99184,9274,5230,0.07839193734008114,0.4335033249875402,2.306787381685531,0.013122865432169584,1.204345787143649,4044,0.43605779598873884,dzoan nguyen,2025-10-22 14:47:13
APP_0250,22,110089,18,85941,12,146108,land,0,585,19761,195155,3856,2583,0.17950022254721015,0.5882018780627989,1.700096577884808,0.06505418342798211,0.5744290863499599,1273,0.3301348547716986,dzoan nguyen,2025-10-22 14:47:13
APP_0251,28,125387,29,40137,24,186803,house,0,317,16918,137598,9204,2243,0.13492626827342438,0.2148627163375309,4.654134589032448,0.013337706460241527,2.037604919686677,6961,0.7563016079964411,dzoan nguyen,2025-10-22 14:47:13
APP_0252,42,74203,24,52955,12,178413,car,0,579,37353,161416,1982,3372,0.5033893508348651,0.296811331012873,3.3691436125011167,0.05947086595284374,1.0476329441737928,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0253,29,128527,28,45932,12,128718,car,1,815,7811,282251,2600,5506,0.06077322274697098,0.3568420889075315,2.80236001045017,0.02978103173922728,1.6928247840648767,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0254,35,64748,7,91407,24,83768,deposit,0,540,18577,216697,5198,5868,0.28691233706059976,1.0911923407506317,0.9164287199010916,0.058822280222419976,0.0,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0255,50,148052,8,33973,48,128318,land,1,452,11828,130221,6561,1669,0.07989084916110502,0.26475630854595406,3.7770582521412956,0.004780555705553343,2.0295133458103103,4892,0.7456180460294549,dzoan nguyen,2025-10-22 14:47:13
APP_0256,27,88065,25,60776,12,69273,car,1,847,9441,139743,8969,1444,0.10720490546755115,0.8773403779250086,1.139808477030388,0.057510550914035695,0.12482032246681053,7525,0.8390010034562561,dzoan nguyen,2025-10-22 14:47:13
APP_0257,50,117001,7,16415,72,74833,land,0,354,8640,214325,5270,4357,0.07384552268783964,0.21935509735009662,4.558818154127045,0.001948582585686812,2.1689933153403707,913,0.17324478178364833,dzoan nguyen,2025-10-22 14:47:13
APP_0258,25,134375,1,85776,36,124878,land,0,567,9774,110358,1693,2087,0.07273674418604598,0.6868783933118668,1.4558617795187294,0.017731472867724384,0.4227038778776982,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0259,28,124081,20,41500,24,117708,car,0,581,28218,58678,4916,1518,0.22741596215375257,0.352567370102284,2.8363373493975224,0.013935789255362254,1.418724924245438,3398,0.6912123677785412,dzoan nguyen,2025-10-22 14:47:13
APP_0260,46,131391,24,37356,48,119549,car,1,562,20502,145619,6111,573,0.1560380848003276,0.31247438288902196,3.2002623407216193,0.005923160642538536,1.740736309697453,5538,0.9062346588118301,dzoan nguyen,2025-10-22 14:47:13
APP_0261,55,92064,29,60377,60,81857,deposit,0,806,21764,29785,7209,2657,0.23640076468543364,0.7375911650805583,1.3557646123523635,0.010930258660459583,0.2716615859442698,4552,0.6314329310583116,dzoan nguyen,2025-10-22 14:47:13
APP_0262,28,30434,27,52387,24,86554,land,1,531,23970,59217,8262,2594,0.7876059670105544,0.6052522124916168,1.652203791016824,0.07172214189970577,0.13852419350507525,5668,0.6860324376663415,dzoan nguyen,2025-10-22 14:47:13
APP_0263,34,86635,3,85557,12,9956,house,0,835,37052,132005,4100,3553,0.42767934437582467,8.593511450380817,0.11636686653342079,0.08229641599129418,0.0,547,0.1334146341463089,dzoan nguyen,2025-10-22 14:47:13
APP_0264,61,47687,23,55484,12,123540,land,0,336,43090,241005,7909,1521,0.90360056199801,0.4491176946737862,2.2265878451445063,0.09695864001260857,0.11824237893200487,6388,0.8076874446831701,dzoan nguyen,2025-10-22 14:47:13
APP_0265,64,136139,25,54114,72,118550,land,0,703,26321,236611,8131,4400,0.19333916071074275,0.4564656263180054,2.1907454632811807,0.005520705553316017,0.9605277347902944,3731,0.45886114869014155,dzoan nguyen,2025-10-22 14:47:13
APP_0266,46,54593,20,14973,12,187593,land,0,626,32112,85604,9654,4208,0.588207279321514,0.07981641106011376,12.528751753154843,0.022855494292235233,1.1367747108397483,5446,0.5641185001035256,dzoan nguyen,2025-10-22 14:47:13
APP_0267,40,53508,24,7084,48,104821,land,0,432,36927,132359,6981,2989,0.6901211033863967,0.06758187767718236,14.79686617729887,0.002758154543811317,0.8668100967837677,3992,0.5718378455807804,dzoan nguyen,2025-10-22 14:47:13
APP_0268,36,56173,25,42862,36,97786,deposit,0,425,34520,54524,10010,1415,0.6145301123315363,0.43832450453029637,2.281414772992341,0.021195433946522662,0.49394680860208057,8595,0.8586413586412728,dzoan nguyen,2025-10-22 14:47:13
APP_0269,47,105320,13,99829,60,20995,car,1,695,6713,229020,3826,3238,0.06373908089631539,4.754894022386056,0.2103096294663854,0.015797727560187245,0.0,588,0.15368531102975597,dzoan nguyen,2025-10-22 14:47:13
APP_0270,47,96404,1,92147,12,45774,car,1,650,49149,81442,8972,4178,0.5098232438487976,2.013086031371477,0.4967497585379828,0.07965350676348157,0.0,4794,0.5343290236290086,dzoan nguyen,2025-10-22 14:47:13
APP_0271,33,143605,13,64753,72,72903,house,0,636,8240,241862,1981,2487,0.057379617701333124,0.8882076183421684,1.1258628943832545,0.006262645605722121,0.11864092962078761,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0272,22,77032,6,64929,60,80423,land,0,327,20592,254200,2579,1875,0.26731747845051057,0.807343670343051,1.2386298880315232,0.014048057949708563,0.1748399480800291,704,0.27297402093824236,dzoan nguyen,2025-10-22 14:47:13
APP_0273,27,60284,3,42192,36,77635,car,0,628,32630,209834,10579,3236,0.5412713157720035,0.5434662201326651,1.8400407660219513,0.01944131112679028,0.38535079529514477,7343,0.6941109745722002,dzoan nguyen,2025-10-22 14:47:13
APP_0274,63,31156,3,21863,24,83668,car,1,839,20167,105758,6487,2389,0.6472910514828396,0.2613065927236188,3.8269221973194973,0.02923861642365347,0.7816313248710327,4098,0.6317249884383178,dzoan nguyen,2025-10-22 14:47:13
APP_0275,39,25884,20,5811,72,155632,land,0,309,12156,286343,8018,2642,0.4696337505794904,0.03733807957232422,26.782309413177284,0.0031180780919567784,1.531690176591514,5376,0.6704913943626003,dzoan nguyen,2025-10-22 14:47:13
APP_0276,42,71701,15,37191,24,33172,car,1,557,46167,208954,7835,2353,0.6438822331627084,1.121156396961259,0.8919362211287438,0.021612320608295706,0.0,5482,0.6996809189533248,dzoan nguyen,2025-10-22 14:47:13
APP_0277,41,140727,16,35064,36,71793,car,0,571,3576,197293,8796,2099,0.025410901959112143,0.4884041619656444,2.0474845995892643,0.006921202043480908,1.020867071125463,6697,0.7613688040017325,dzoan nguyen,2025-10-22 14:47:13
APP_0278,55,90469,22,23202,36,39271,car,0,793,12293,258358,4078,4413,0.13588079894770433,0.590817651702259,1.6925696060683695,0.007123987221944425,0.5984626946689617,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0279,23,136693,16,29620,24,67096,car,0,455,49649,265626,3371,2977,0.3632153804510812,0.44145701681172583,2.2652261985144406,0.009028748118888562,0.8056765834643741,394,0.11687926431322548,dzoan nguyen,2025-10-22 14:47:13
APP_0280,24,37708,18,7358,36,139435,house,0,561,36490,32545,1946,3012,0.9676991619815168,0.05277010793559686,18.95012231584412,0.005420305741041849,0.09178895792951271,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0281,33,36665,2,62756,12,16978,deposit,1,694,4348,265648,10580,4057,0.11858720850947448,3.696312875485705,0.27053986869780944,0.14263375606793177,0.0,6523,0.6165406427220589,dzoan nguyen,2025-10-22 14:47:13
APP_0282,42,129182,25,93108,12,73179,house,0,333,37728,231857,3847,2423,0.29205307240946654,1.2723322264583927,0.7859582420414917,0.06006254740872069,0.0,1424,0.3701585651155783,dzoan nguyen,2025-10-22 14:47:13
APP_0283,50,38342,13,70625,24,12547,car,0,740,48475,69891,7539,965,1.2642793803139831,5.628835578225422,0.17765663716813906,0.07674895240755944,0.0,6574,0.8719989388511908,dzoan nguyen,2025-10-22 14:47:13
APP_0284,42,31495,4,47579,12,191340,land,2,752,4889,99222,6276,5174,0.15523098904587537,0.24866206752377837,4.021522100086088,0.12589035295558443,1.9041210063307636,1102,0.17558954748244493,dzoan nguyen,2025-10-22 14:47:13
APP_0285,40,75511,24,44925,36,147633,house,2,695,20702,228272,3204,711,0.27415873184039047,0.30430188372518135,3.286210350584234,0.0165262897674774,1.5148992089194975,2493,0.7780898876402066,dzoan nguyen,2025-10-22 14:47:13
APP_0286,62,140605,22,34215,72,54770,land,1,656,23411,72820,5846,3602,0.1665019024927978,0.6247033047288548,1.6007599006283326,0.0033797399333361532,0.5007322342323706,2244,0.3838522066369511,dzoan nguyen,2025-10-22 14:47:13
APP_0287,28,111172,1,18528,12,46053,land,0,711,6550,141200,2373,1888,0.05891771309322438,0.4023190671617397,2.485589378238208,0.013888389161581327,1.3980618494768988,485,0.20438263801087048,dzoan nguyen,2025-10-22 14:47:13
APP_0288,46,37389,5,61855,12,26993,land,0,729,10028,209781,3355,1597,0.26820722672443054,2.291520023709766,0.43639156090856945,0.137863631894505,0.0,1758,0.5239940387479809,dzoan nguyen,2025-10-22 14:47:13
APP_0289,44,129641,0,58819,12,98792,car,1,796,8687,198641,2966,634,0.06700812243040344,0.5953822171835715,1.6795933286862803,0.03780889790208985,0.6340550557148099,2332,0.7862440997974423,dzoan nguyen,2025-10-22 14:47:13
APP_0290,41,130446,8,5694,48,152672,house,0,535,9268,273841,10156,5440,0.07104855649080791,0.037295640326975237,26.812785388123142,0.0009093801266234898,2.6829168137725468,4716,0.4643560456872327,dzoan nguyen,2025-10-22 14:47:13
APP_0291,56,125087,2,44474,24,120168,deposit,0,550,20176,42345,7457,2803,0.161295738166235,0.37009852872644655,2.7019831811844517,0.014814355874360297,1.4274605476288145,4654,0.6241115730185565,dzoan nguyen,2025-10-22 14:47:13
APP_0292,32,137831,21,31412,36,177158,car,1,650,23191,95555,11219,2318,0.16825677822840895,0.17731064925095014,5.639819177384259,0.006330619059074604,2.0527988733275793,8901,0.7933862198056161,dzoan nguyen,2025-10-22 14:47:13
APP_0293,62,54984,15,21176,12,74013,deposit,0,406,11899,295615,6077,4550,0.21640840971918712,0.2861118992609368,3.4951360030221243,0.032094184972347936,1.6781901364220149,1527,0.2512753003126129,dzoan nguyen,2025-10-22 14:47:13
APP_0294,35,147446,29,71788,24,61397,house,0,770,14471,174961,3614,618,0.09814440540943738,1.1692427968793073,0.8552543600601652,0.020286522974797654,0.0,2996,0.8289983397894773,dzoan nguyen,2025-10-22 14:47:13
APP_0295,44,65087,22,54953,36,99785,house,2,723,9611,82125,7890,3561,0.14766389601609928,0.550714035175622,1.8158244317871306,0.023452797366291227,0.6953566177243465,4329,0.548669201520843,dzoan nguyen,2025-10-22 14:47:13
APP_0296,43,125253,18,65208,36,46800,deposit,0,647,39803,94051,11260,3169,0.31778081163724364,1.3933333333333036,0.7177033492822856,0.014461396799142568,0.0,8091,0.7185612788631688,dzoan nguyen,2025-10-22 14:47:13
APP_0297,58,97420,15,72780,48,195323,deposit,0,465,10587,108371,7092,3499,0.10867378361732592,0.3726135682945666,2.6837455344874597,0.01556405255561893,1.5007665366059475,3593,0.5066271855611243,dzoan nguyen,2025-10-22 14:47:13
APP_0298,40,122434,1,98271,60,43667,deposit,0,491,45380,170742,1687,1094,0.3706486760213636,2.2504637369179874,0.4443528609660994,0.01337741150311751,0.0,593,0.3515115589802303,dzoan nguyen,2025-10-22 14:47:13
APP_0299,33,103477,2,81262,36,99942,deposit,0,539,26942,92517,4688,5734,0.2603670380857557,0.8130915931240038,1.229873741724284,0.021814294748736956,0.17002219645785868,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0300,21,105310,18,63933,72,108226,house,0,664,40136,190339,11212,1735,0.3811224005317597,0.5907360523349233,1.6928034035630788,0.0084318519924128,0.42876050730056,9477,0.8452550838386688,dzoan nguyen,2025-10-22 14:47:13
