application_id,income,loan_amount,loan_duration_months,existing_debt,credit_score,collateral_value,DTI,__label
app_39aacb5e,4590.13,9749.81,50,599.14,703,11699.77,0.64,1
app_b1061ec5,2537.32,24258.23,15,1512.61,647,16980.76,1.2,0
app_31f07802,4211.56,15967.03,31,518.52,656,11176.92,1.2,0
app_8eb9e0b5,3219.48,16441.17,40,287.13,695,19729.41,1.2,1
app_15f68d9b,3343.47,17040.06,43,56.38,526,11928.04,1.2,0
app_85863a5c,3428.46,18030.71,29,642.1,663,21636.85,1.2,1
app_c3a89e8d,1500.0,16321.24,33,1178.21,655,11424.87,1.2,0
app_56e9d477,3412.85,26419.38,37,341.23,521,18493.57,1.2,0
app_11fc7d38,3691.42,19588.44,24,0.0,728,23506.13,1.2,1
app_5549d40d,1950.18,24318.25,30,823.53,595,17022.78,1.2,0
app_66ef1736,3826.8,7691.95,24,610.02,679,9230.33,1.164,1
app_7d21effb,2411.28,9690.69,35,1067.41,647,6783.48,1.2,0
app_d22f80ba,4401.01,15586.49,35,446.88,492,10910.54,1.2,0
app_f5ec2382,4901.7,3698.75,39,712.37,823,4438.5,0.378,1
app_d2b9e891,3379.34,24472.4,44,1349.25,554,17130.68,1.2,0
app_014de4cf,6230.81,8693.51,28,954.48,850,10432.21,0.751,1
app_8c78abf5,3410.96,23386.23,29,799.66,532,16370.36,1.2,0
app_c18631c3,1755.34,28738.62,19,1271.68,685,20117.04,1.2,0
app_b5044bff,3849.69,13443.54,6,487.33,637,16132.25,1.2,1
app_31c6df40,1500.0,20803.43,25,845.26,595,14562.4,1.2,0
app_ade0e2a1,4671.28,10629.18,32,213.1,684,12755.01,0.899,1
app_ae97ab17,3424.74,23181.01,30,882.79,583,16226.71,1.2,0
app_34290dda,1500.0,30844.37,26,1146.11,605,21591.06,1.2,0
app_72872fac,5016.71,1000.0,44,625.47,515,3000.0,0.179,1
app_c29babec,2781.12,21870.77,21,693.16,584,15309.54,1.2,0
app_9f1f38b9,3189.23,9898.03,57,643.28,718,11877.63,0.855,1
app_e0790400,3381.54,13153.19,18,754.7,613,9207.23,1.2,0
app_d2de88e8,2764.56,15238.21,14,1061.31,537,10666.75,1.2,0
app_52b9cf34,3253.98,16856.88,35,1047.1,690,20228.26,1.2,1
app_d863ea0f,2407.28,16387.58,36,764.05,594,11471.3,1.2,0
app_2949a398,3617.12,14732.77,45,225.7,673,17679.32,1.149,1
app_8dc9c2f5,3044.64,28023.5,27,839.52,623,19616.45,1.2,0
app_9e25f33c,5028.3,12432.26,60,1311.96,622,8702.58,0.755,0
app_9c6d32d7,2220.09,7478.69,33,798.81,679,8974.43,1.2,1
app_75f61f3d,3133.28,19340.99,30,1070.19,639,13538.69,1.2,0
app_97a0986d,3174.84,12775.2,59,813.53,835,15330.24,1.075,1
app_358994d6,2606.39,15015.04,26,678.81,782,10510.53,1.2,0
app_58ae6d08,1500.0,10240.94,14,898.18,598,7168.66,1.2,0
app_6dd0894d,3798.66,14121.21,36,0.0,684,16945.45,1.2,1
app_78a5e3d1,3851.38,13543.28,45,777.89,651,9480.29,1.14,0
app_e5f2577a,4151.94,9676.55,32,496.5,723,11611.86,0.994,1
app_c6492fe0,3586.14,7948.49,35,883.52,604,5563.95,1.006,0
app_8b114c25,1500.0,12005.04,41,986.66,670,8403.53,1.2,0
app_7bc315aa,1532.97,19468.05,37,659.62,786,23361.66,1.2,1
app_6095a1ef,3448.46,16446.6,32,1064.08,616,11512.62,1.2,0
app_bcf2037a,5124.26,1000.0,38,1060.08,756,3000.0,0.269,1
app_c5931c1f,2751.75,24366.56,22,923.71,642,17056.59,1.2,0
app_4958e0c5,3791.62,16988.77,32,756.07,605,11892.14,1.2,0
app_7e76c6b0,3025.8,14818.38,45,908.27,810,17782.05,1.2,1
app_0dcf5aa4,1500.0,23167.31,24,576.22,646,16217.12,1.2,0
app_17432693,3830.29,20862.85,32,810.21,737,25035.43,1.2,1
app_0c2ebec5,3952.92,19499.79,38,529.34,568,13649.85,1.2,0
app_cd60d2cb,2247.82,8215.37,32,571.09,597,5750.76,1.2,0
app_aa4a3d3f,3723.97,24773.96,23,0.0,591,29728.75,1.2,1
app_d1b1334f,2308.29,22249.45,40,1049.49,774,15574.62,1.2,0
app_b8c51417,5576.57,22049.06,39,560.5,810,26458.87,1.2,1
app_2a80435a,2043.88,20802.79,12,269.46,577,14561.96,1.2,0
app_d23f7d67,3469.36,10365.1,44,1105.71,535,7255.57,1.134,0
app_16c56ee5,3958.3,19624.07,58,632.04,761,23548.88,1.185,1
app_49122b58,1500.0,17758.77,28,994.15,660,12431.14,1.2,0
app_abdbe15e,2905.53,17608.64,23,0.0,763,21130.37,1.2,1
app_e8e92a60,4074.82,26126.87,29,1107.0,501,18288.81,1.2,0
app_a62527aa,2640.91,26617.46,60,374.22,588,18632.22,1.2,0
app_166bcd23,4156.61,14299.57,46,77.89,720,17159.49,0.916,1
app_5f775914,1529.64,30695.87,14,48.88,505,21487.11,1.2,0
app_2ccc653f,3487.19,12861.78,42,416.08,728,15434.13,1.173,1
app_cf08dfff,2847.68,6196.7,21,963.05,543,4337.69,1.2,0
app_9f8ec695,2059.39,17715.56,45,1315.31,667,12400.89,1.2,0
app_dd409e00,3841.22,29179.9,39,372.26,669,35015.88,1.2,1
app_22573fd7,3286.18,23320.9,37,770.64,564,16324.63,1.2,0
app_d439f7ea,4942.44,24635.63,28,0.0,641,29562.76,1.2,1
app_d70ac215,3350.64,13440.78,38,1418.04,534,9408.55,1.2,0
app_b494e826,2402.98,17694.09,42,1184.07,480,12385.87,1.2,0
app_194714f0,4822.46,8866.87,20,419.49,705,10640.25,1.19,1
app_4d8428da,3508.07,13366.73,50,1099.59,564,9356.71,1.2,0
app_b091a2c5,4240.69,15778.83,46,421.88,708,18934.6,1.07,1
app_9e9e935e,3630.74,20700.09,25,499.95,630,14490.06,1.2,0
app_8c33d4df,2919.65,15935.0,41,1133.87,528,11154.5,1.2,0
app_233c6d9b,5793.76,9210.48,40,0.0,600,11052.58,0.477,1
app_92bf29b3,1622.09,9008.58,25,899.08,570,6306.01,1.2,0
app_5c647c54,4476.9,15323.22,30,0.0,749,18387.86,1.2,1
app_421e1482,1500.0,19248.33,37,1205.75,499,13473.83,1.2,0
app_37855b17,3498.14,23356.82,39,907.53,656,16349.77,1.2,0
app_f04bef3c,1689.01,18983.53,31,558.39,588,22780.24,1.2,1
app_f814e7b9,2026.39,19503.03,14,1432.99,661,13652.12,1.2,0
app_d3f782e7,5347.93,15912.73,40,245.5,714,19095.27,0.939,1
app_6ec73f1a,2560.26,27309.96,23,899.02,598,19116.97,1.2,0
app_082bf21d,2596.87,14086.36,42,1096.55,524,9860.45,1.2,0
app_5515e869,2344.18,15769.1,23,523.13,681,18922.92,1.2,1
app_dffb8037,2710.65,11884.66,25,1190.61,429,8319.26,1.2,0
app_8305eb32,4965.15,15600.67,45,108.42,653,18720.81,0.86,1
app_c9c2b848,1709.05,16990.27,49,1261.78,652,11893.19,1.2,0
app_076612f0,1500.0,28251.45,19,1192.32,630,19776.01,1.2,0
app_6a4cb1e4,2763.19,6157.75,24,0.0,717,7389.3,1.114,1
app_d6aeeb91,3452.29,12193.81,39,673.32,787,8535.67,1.2,0
app_bbcc5dbf,5260.86,17063.49,45,725.01,638,20476.19,1.003,1
app_80b43b03,3259.43,7924.91,21,988.77,626,5547.43,1.2,0
app_4f537d4a,2294.94,23909.74,29,1426.92,628,16736.82,1.2,0
app_f15b3008,4359.24,7657.58,21,709.09,668,9189.1,1.166,1
app_1ea45403,1500.0,20327.08,30,882.75,589,14228.95,1.2,0
app_66ac44da,2001.29,12222.72,47,194.82,771,14667.27,1.2,1
app_647d09e0,2515.08,19478.17,40,731.64,755,13634.72,1.2,0
app_01199f51,3026.92,15071.4,43,1034.9,606,10549.98,1.2,0
app_6cb5bd92,4076.73,15976.83,20,118.59,612,19172.2,1.2,1
app_ce6432df,1500.0,3400.29,33,720.47,524,3000.0,1.2,0
app_d5d7780a,3640.87,21428.51,45,0.0,680,25714.22,1.2,1
app_afb5d1ff,3660.05,18278.63,38,982.34,530,12795.04,1.2,0
app_da90597a,3128.43,23970.42,30,996.3,559,16779.29,1.2,0
app_c002d99c,4431.04,20877.18,50,0.0,649,25052.61,1.131,1
app_59b5f194,2000.56,22690.18,35,913.52,523,15883.13,1.2,0
app_6d281795,5414.24,14728.95,15,917.96,630,17674.74,1.2,1
app_9377b31f,2883.36,14106.06,31,1525.81,589,9874.24,1.2,0
app_1bb57243,2380.53,17831.2,39,1365.31,667,12481.84,1.2,0
app_134cf8ab,4453.98,18981.36,37,755.49,761,22777.63,1.2,1
app_c38c6e7e,2924.35,19776.34,45,876.5,727,13843.44,1.2,0
app_11d31e49,4392.87,17241.32,20,710.22,743,20689.58,1.2,1
app_f148a049,3081.86,29547.95,41,1155.23,632,20683.57,1.2,0
app_30ceaad3,3449.76,12780.84,19,977.02,686,8946.59,1.2,0
app_82800e63,2897.63,14557.95,36,0.0,718,17469.54,1.2,1
app_e12253f2,1828.73,9097.94,58,813.76,674,6368.56,1.2,0
app_55e087c0,3378.6,18816.98,35,556.52,750,22580.38,1.2,1
app_10649290,2154.79,12298.35,40,628.91,569,8608.85,1.2,0
app_6be883d7,3092.58,18841.95,29,596.38,599,13189.36,1.2,0
app_9d31f494,6849.04,4697.91,33,262.87,713,5637.49,0.288,1
app_1ff13d4d,2937.72,16839.22,32,1443.51,588,11787.46,1.2,0
app_d7d9621b,4361.54,1000.0,19,493.24,646,3000.0,0.258,1
app_bbaa7ebe,2339.95,23197.71,43,920.83,471,16238.4,1.2,0
app_1b23e9eb,3540.1,18112.04,35,1034.05,587,12678.43,1.2,0
app_21c05281,2254.96,19244.44,25,0.0,780,23093.33,1.2,1
app_ec7aaf44,2554.12,21015.92,21,1085.99,648,14711.14,1.2,0
app_673be197,6161.14,7789.61,15,0.0,658,9347.54,1.011,1
app_36f71817,4879.79,14425.8,50,1125.57,533,10098.06,0.94,0
app_b490ca1a,3038.23,16221.66,25,1594.5,534,11355.16,1.2,0
app_aa49c3ef,4034.63,17989.69,31,720.43,709,21587.63,1.2,1
app_191bd29e,1702.07,29648.69,47,1556.98,667,20754.09,1.2,0
app_4a5862e7,4190.81,10953.43,18,250.85,746,13144.11,1.2,1
app_22c064e7,1959.82,15213.65,43,1132.85,497,10649.56,1.2,0
app_92fd7131,1565.63,12195.7,21,1237.59,641,8536.99,1.2,0
app_ec9ad112,5185.15,7100.81,27,0.0,850,8520.97,0.609,1
app_574cc857,2468.62,10853.66,16,612.02,552,7597.56,1.2,0
app_b0747742,4366.79,19936.55,37,516.73,677,23923.86,1.2,1
app_63d5102d,3769.28,19448.41,32,1956.22,546,13613.89,1.2,0
app_b85e1bbb,3140.29,13277.58,36,559.62,680,9294.31,1.2,0
app_fceddbbf,3770.98,13299.29,51,940.01,731,15959.15,1.079,1
app_9de42689,1519.13,6861.94,33,592.95,640,4803.36,1.2,0
app_91fa7305,2523.93,16074.62,12,385.92,790,19289.54,1.2,1
app_cd1beb8e,2451.85,17709.83,54,112.7,607,12396.88,1.2,0
app_67fa7c64,4127.63,12773.58,39,1116.99,627,8941.5,1.2,0
app_621a1954,4406.78,21416.93,17,746.1,798,25700.31,1.2,1
app_de63f475,3781.77,17680.69,36,653.31,636,12376.48,1.2,0
app_d18e351a,4026.07,10103.61,26,327.94,850,12124.33,1.2,1
app_3df48e9c,1649.19,9871.35,35,434.52,439,6909.94,1.2,0
app_42889f20,1981.8,12378.58,34,812.61,641,8665.01,1.2,0
app_43a066f2,2543.35,9469.56,29,212.91,799,11363.47,1.2,1
app_6c89cff8,4028.4,18534.83,40,1142.34,650,12974.38,1.2,0
app_432e85aa,4828.86,4974.16,42,755.26,591,5968.99,0.451,1
app_bbe0cdd9,2366.93,6793.28,11,743.71,658,4755.3,1.2,0
app_72d0291d,3670.84,18834.91,21,1244.37,554,13184.44,1.2,0
app_9e17c6d1,3913.87,10925.57,50,976.37,736,13110.69,0.919,1
app_b79d1474,3412.11,17667.93,22,846.32,678,12367.55,1.2,0
app_9bdb63df,3814.72,9006.92,31,2.27,757,10808.31,0.915,1
app_3cbfe7f0,4018.46,13086.02,42,323.86,666,9160.21,1.011,0
app_896da6a0,2339.8,12903.79,28,766.99,621,9032.65,1.2,0
app_fabb3393,2958.12,8962.18,21,734.76,720,10754.61,1.2,1
app_e7804390,3045.89,15232.49,57,614.67,535,10662.74,1.2,0
app_e1000c44,4681.74,4611.48,48,538.49,725,5533.78,0.361,1
app_ae8a7acc,3553.59,25244.31,38,1022.6,556,17671.02,1.2,0
app_e6a149f9,1500.0,15486.5,15,807.61,692,10840.55,1.2,0
app_9c80d1c8,3825.46,15156.93,32,491.39,687,18188.31,1.2,1
app_beecc284,3574.92,18574.48,13,529.95,578,13002.13,1.2,0
app_3bcd558c,2988.22,12929.92,30,0.0,748,15515.9,1.2,1
app_4fd794ec,2224.79,13915.58,36,846.62,518,9740.91,1.2,0
app_b82662ff,2241.23,10606.51,59,865.96,620,7424.56,1.2,0
app_8aa83724,5085.24,20685.78,31,999.29,545,24822.93,1.2,1
app_bf8ec10a,3644.51,29427.4,41,1110.8,637,20599.18,1.2,0
app_886820cb,3046.26,8783.51,34,892.57,759,10540.21,1.2,1
app_f9b50976,3321.12,21609.27,39,947.99,561,15126.49,1.2,0
app_ec2683bf,1911.67,20787.18,54,886.46,693,14551.03,1.2,0
app_abc49cea,4403.92,5908.08,31,779.52,698,7089.69,0.696,1
app_7e1f858a,2056.23,19286.09,35,801.82,492,13500.26,1.2,0
app_3ccf9a34,3782.33,9524.12,41,561.33,694,11428.94,0.885,1
app_57ae1118,4634.11,21812.05,41,109.13,464,15268.44,1.2,0
app_56df207e,3343.96,10575.61,25,552.99,649,7402.93,1.2,0
app_8a7bb0b0,4591.62,14237.83,41,0.0,696,17085.4,0.908,1
app_07644cc2,4754.36,12838.35,15,455.3,544,8986.85,1.2,0
app_d5065296,3612.74,13730.7,40,304.08,705,16476.84,1.2,1
app_4bb2c958,2254.98,11615.73,37,1292.43,691,8131.01,1.2,0
app_4110c2aa,1500.0,20924.48,32,713.19,556,14647.14,1.2,0
app_a89c760f,4580.98,6540.49,14,140.09,785,7848.59,1.2,1
app_21e61701,2093.76,18799.41,32,1333.63,632,13159.59,1.2,0
app_042b39ae,6421.41,16069.0,19,387.9,805,19282.8,1.2,1
app_ebaf2609,1500.0,28906.6,34,621.56,540,20234.62,1.2,0
app_bf96864c,2224.34,17824.21,25,732.09,701,12476.94,1.2,0
app_57542fb3,3071.96,11478.2,44,1025.17,676,13773.84,1.2,1
app_586068d8,2668.59,11089.29,38,1040.41,616,7762.5,1.2,0
app_b12cb3ea,3622.24,13173.02,15,781.93,599,15807.63,1.2,1
app_8583f74b,1500.0,8316.64,27,948.2,678,5821.65,1.2,0
app_25e7ef46,4190.18,26265.06,36,593.48,572,18385.54,1.2,0
app_46d08723,3878.18,14820.56,34,643.88,597,17784.67,1.2,1
app_a9483b03,2144.78,14613.24,30,914.85,607,10229.27,1.2,0
app_d441808e,4246.37,11114.67,43,307.48,624,13337.61,0.803,1
app_1fe4fbc7,3267.41,12204.73,53,433.21,537,8543.31,0.978,0
app_61ad2453,2972.01,21556.92,34,1035.93,688,15089.84,1.2,0
app_a37bf627,5312.63,4008.39,49,63.98,733,4810.06,0.197,1
app_055b32a5,4225.95,17430.65,26,744.39,531,12201.46,1.2,0
app_0bfccf80,4559.97,9275.2,16,134.71,654,11130.24,1.2,1
app_2c158216,3095.11,21715.03,38,1108.0,603,15200.52,1.2,0
app_2b88e3eb,3402.3,12159.02,54,288.67,515,8511.32,0.879,0
app_7b406ad4,4744.18,12753.92,33,814.38,811,15304.7,1.149,1
app_c770f43d,2253.76,23248.21,38,293.59,609,16273.74,1.2,0
app_262fdb97,4948.68,9129.72,52,466.18,768,10955.67,0.52,1
app_aff34e19,2567.58,18411.77,42,339.93,561,12888.24,1.2,0
app_ea611c58,3545.09,18494.03,30,1022.46,729,12945.82,1.2,0
app_20d2114b,2065.11,12186.17,31,10.9,834,14623.4,1.2,1
app_ba01cd31,2201.79,24339.8,20,322.43,444,17037.86,1.2,0
app_c7a963f3,4905.36,25768.57,47,259.73,655,30922.28,1.2,1
app_3a5848c1,2649.94,19779.7,16,1558.38,592,13845.79,1.2,0
app_a60a88be,3412.54,30091.85,56,497.09,532,21064.3,1.2,0
app_b0068b8a,2396.78,19254.58,16,601.38,649,23105.49,1.2,1
app_d017ec79,2535.88,13520.54,27,1274.98,620,9464.38,1.2,0
app_dacd6338,3833.79,16262.84,21,550.75,639,19515.41,1.2,1
app_5349a937,2529.66,19325.38,47,586.31,589,13527.77,1.2,0
app_755c17d3,1500.0,17940.41,49,1759.6,604,12558.29,1.2,0
app_33acc908,2717.28,18010.25,34,563.97,750,21612.3,1.2,1
app_c19197dc,3131.87,9096.32,40,441.6,656,6367.43,1.012,0
app_70488e0b,5688.86,15093.99,8,743.78,673,18112.78,1.2,1
app_4a7b7518,3579.45,30256.3,50,675.61,500,21179.41,1.2,0
app_2d52ff14,2575.25,13194.07,56,1297.11,545,9235.85,1.2,0
app_6074eeac,4971.33,8656.66,48,245.87,763,10387.99,0.485,1
app_9436e0ae,1765.25,8343.11,20,731.57,596,5840.18,1.2,0
app_fa7a79e6,2322.33,11445.86,45,756.36,662,13735.03,1.2,1
app_03e8819f,1500.0,33326.24,17,909.87,714,23328.37,1.2,0
app_565d9ef9,2125.53,18170.24,30,919.31,638,12719.17,1.2,0
app_bdfdb80e,4245.16,6156.54,46,904.36,597,7387.85,0.591,1
app_4fac3759,1500.0,18277.45,39,1359.05,627,12794.21,1.2,0
app_430b3d9a,3521.23,20326.85,37,751.78,645,24392.22,1.2,1
app_9dffa139,2934.63,22114.48,66,600.98,648,15480.13,1.2,0
app_82446fe0,3424.81,21639.75,31,840.89,615,15147.82,1.2,0
app_1015e907,4522.95,21200.21,44,0.0,578,25440.26,1.2,1
app_4642b702,2564.43,18078.8,44,904.28,528,12655.16,1.2,0
app_4671c7b9,3341.48,9520.22,22,121.46,700,11424.26,1.2,1
app_a549cee3,1951.78,19961.72,42,1104.25,607,13973.21,1.2,0
app_7a58d951,1939.93,11230.36,46,1007.19,656,7861.25,1.2,0
app_14bff175,3284.3,12259.71,17,490.87,630,14711.66,1.2,1
app_6d746f2a,1500.0,17403.62,30,796.37,551,12182.53,1.2,0
app_3adda9d9,4677.8,15871.58,40,561.76,671,19045.9,1.138,1
app_79e50013,4495.76,25419.69,34,1048.55,495,17793.78,1.2,0
app_fed7f8c9,1500.0,22594.29,56,1472.77,576,15816.0,1.2,0
app_722ee5e7,4134.36,6667.85,31,947.12,694,8001.42,0.853,1
app_a1bf2425,1757.78,16677.09,20,1410.71,670,11673.96,1.2,0
app_e71c1c9f,5188.8,1000.0,33,340.38,850,3000.0,0.136,1
app_50e48f83,1500.0,19833.57,33,1143.86,564,13883.5,1.2,0
app_1e9acf30,1592.28,20036.2,41,740.75,653,14025.34,1.2,0
app_bb48c477,4819.72,16451.53,37,795.88,802,19741.84,1.2,1
app_3ff6f033,1500.0,15860.99,35,793.96,599,11102.69,1.2,0
app_a57733ab,3587.92,1000.0,26,0.0,821,3000.0,0.129,1
app_fd269376,2084.78,10159.5,7,1265.14,621,7111.65,1.2,0
app_c4ce8bac,1500.0,15085.89,36,830.89,611,10560.12,1.2,0
app_4eccf472,4344.81,11916.68,18,871.4,698,14300.02,1.2,1
app_fa319b2e,2137.18,18088.63,39,379.06,576,12662.04,1.2,0
app_cf4de791,3918.9,14000.97,57,344.49,721,16801.16,0.84,1
app_b59db46f,2865.73,15326.81,39,661.57,730,10728.76,1.2,0
app_15d341f1,3959.05,18625.39,35,776.81,632,13037.77,1.2,0
app_201eaacc,2152.92,10151.92,31,412.98,704,12182.3,1.2,1
app_c5266e9b,1781.06,21323.31,54,1053.98,615,14926.31,1.2,0
app_429a9c91,4202.19,14117.72,22,90.19,703,16941.27,1.2,1
app_afa95872,3153.7,20603.59,36,0.0,630,14422.51,1.2,0
app_ddd1bbd1,2839.32,25540.79,54,544.08,599,17878.55,1.2,0
app_44a2aa89,3118.21,6802.53,45,452.83,762,8163.04,0.727,1
app_57bb68f8,1500.0,17363.28,29,395.08,470,12154.29,1.2,0
app_d47f4b6a,4998.41,6461.94,24,559.7,716,7754.32,0.758,1
app_cf52e4d4,2555.24,11785.32,60,1295.51,729,8249.72,1.2,0
app_a7d6e9ef,1500.0,16534.86,24,436.7,633,11574.4,1.2,0
app_015231c9,4577.88,14511.15,61,946.51,631,17413.38,0.83,1
app_19eaccde,2923.19,20561.97,45,1241.23,719,14393.38,1.2,0
app_74fbbd22,5101.76,20827.13,40,0.0,767,24992.56,1.2,1
app_4698d397,1664.51,14172.03,30,772.06,622,9920.42,1.2,0
app_251a18a3,3600.17,23814.57,45,878.57,700,16670.2,1.2,0
app_c8de4894,3861.39,15151.14,18,0.0,686,18181.36,1.2,1
app_9006c75a,3134.23,21988.52,6,1259.77,538,15391.96,1.2,0
app_8d898340,5446.4,19206.1,24,659.33,725,23047.32,1.2,1
app_8ab82bac,1500.0,16144.0,22,872.75,632,11300.8,1.2,0
app_f3a91de3,2433.49,24474.46,45,1133.76,553,17132.12,1.2,0
app_30c7c663,3429.78,11413.91,10,952.8,567,13696.69,1.2,1
app_02868eab,3648.79,11505.17,18,1078.93,661,8053.62,1.2,0
app_211bc6a1,3934.21,11779.53,21,441.46,643,14135.43,1.2,1
app_868c6b65,2349.77,17779.81,47,1334.02,650,12445.87,1.2,0
app_555a2d6b,2540.08,7537.62,52,635.48,541,5276.33,0.935,0
app_41b278f6,3507.81,6988.02,37,176.93,781,8385.63,0.697,1
app_02bcbd5b,1500.0,14124.92,6,947.8,714,9887.44,1.2,0
app_eb7d2ba9,3377.62,8778.2,29,764.52,769,10533.84,1.2,1
app_7cce15f5,1500.0,19989.15,55,578.78,560,13992.4,1.2,0
app_113b5a7e,1500.0,14101.37,16,1033.65,548,9870.96,1.2,0
app_5bc59ac9,4138.1,8807.13,28,1150.36,644,10568.55,1.19,1
app_01f107ed,2045.55,15200.93,41,536.25,669,10640.65,1.2,0
app_03d146d9,4864.64,13955.08,25,113.03,511,16746.1,1.2,1
app_85a885f6,1500.0,26229.09,39,1595.22,620,18360.36,1.2,0
app_d92d0355,2179.33,17328.22,36,186.32,613,12129.75,1.2,0
app_58dc6280,4903.99,16017.1,24,439.55,692,19220.52,1.2,1
app_168bf83e,3363.14,15919.67,42,101.85,560,11143.77,1.2,0
app_27bfb5fc,5040.04,6584.01,51,186.67,484,7900.81,0.344,1
app_6c2fa833,3189.59,11510.87,40,1390.88,619,8057.61,1.2,0
app_b9c95716,2428.89,20407.46,26,1612.89,767,14285.22,1.2,0
app_22c846b1,5249.5,5141.13,39,0.0,623,6169.36,0.301,1
app_77f31882,2219.19,19272.37,34,1088.95,651,13490.66,1.2,0
app_6b0ec95d,4517.57,13569.13,35,1178.79,728,16282.96,1.2,1
app_d3a3f0bb,3437.11,13143.06,23,1116.56,623,9200.14,1.2,0
app_45a49297,3722.58,15254.55,27,1228.07,692,10678.18,1.2,0
app_7c97adcb,2415.19,21605.1,13,943.26,582,25926.12,1.2,1
app_b510aff6,2106.06,16072.65,37,433.91,452,11250.86,1.2,0
app_0bd36da6,3065.91,17538.12,36,444.63,671,21045.74,1.2,1
app_dae7c2fa,2554.14,22583.23,57,788.23,579,15808.26,1.2,0
app_cba571d4,2072.07,24980.36,45,503.29,656,17486.25,1.2,0
app_6769b409,3725.53,8348.94,35,523.61,655,10018.73,0.909,1
app_1c9a37d3,1652.14,29665.54,38,1079.61,632,20765.88,1.2,0
app_1fe18ecf,4016.68,7431.18,50,923.63,764,8917.41,0.674,1
app_1ec94d2e,1656.58,21736.4,43,1058.27,516,15215.48,1.2,0
app_b11d2e92,3503.31,25397.01,33,1091.65,589,17777.91,1.2,0
app_db9c3e4d,4724.81,7636.64,40,1002.89,683,9163.97,0.697,1
app_08d72510,3025.32,16498.9,34,727.89,519,11549.23,1.2,0
app_feb8b148,1859.61,19304.91,48,497.76,739,23165.89,1.2,1
app_4cd66590,2716.92,17950.99,34,1285.98,571,12565.69,1.2,0
app_309c761e,1500.0,17735.26,63,1262.73,620,12414.68,1.2,0
app_90a2ac46,3844.45,12098.88,44,212.06,712,14518.65,0.913,1
app_150f992c,1716.11,17649.74,34,737.45,552,12354.81,1.2,0
app_6b29eada,5676.43,12042.94,6,540.68,665,14451.52,1.2,1
app_e18f8717,2586.99,25847.22,29,1128.67,645,18093.06,1.2,0
app_16d0ee8f,1535.21,24224.28,35,1413.91,595,16956.99,1.2,0
app_2e4422fd,4720.63,10134.46,63,529.11,762,12161.35,0.521,1
app_7d52e1f0,1500.0,21568.05,56,1326.12,489,15097.63,1.2,0
app_8645fafb,3982.37,17029.01,36,0.0,785,20434.82,1.2,1
app_c05ba8c3,2516.28,16233.69,15,440.44,524,11363.59,1.2,0
app_1ed3118f,1511.16,18244.84,36,59.1,416,12771.39,1.2,0
app_57953db8,3726.76,17107.89,13,501.38,709,20529.46,1.2,1
app_dc3369a1,1500.0,23804.77,55,1326.32,457,16663.34,1.2,0
app_18f0ac33,3565.89,13179.81,23,0.0,642,15815.77,1.2,1
app_d6dd15bb,3071.78,15246.13,24,1135.65,578,10672.29,1.2,0
app_2817db02,3182.45,8390.84,65,1291.86,634,5873.59,0.893,0
app_91330347,3277.21,15794.21,42,478.28,600,18953.06,1.2,1
app_d6848fa9,2907.24,20500.93,39,1317.44,736,14350.65,1.2,0
app_a446c7c0,5447.31,11583.68,32,597.74,451,13900.42,0.907,1
app_a0f3776e,3511.77,10894.53,42,898.85,586,7626.17,1.142,0
app_51b41c65,1978.35,20002.97,11,496.97,615,14002.08,1.2,0
app_c19bae62,3678.87,8473.93,28,416.44,740,10168.71,1.1,1
app_bfa0f86b,1500.0,16286.25,39,538.43,631,11400.37,1.2,0
app_175851fb,2761.68,17248.51,30,107.64,734,20698.21,1.2,1
app_c186d24b,1843.53,19351.65,25,1096.84,596,13546.16,1.2,0
app_3658781e,1800.31,24715.11,7,658.38,568,17300.57,1.2,0
app_1a8ddfca,3564.6,19379.29,29,813.4,688,23255.15,1.2,1
app_cf27f47d,1708.12,9707.94,35,591.46,610,6795.56,1.2,0
app_e56fd964,3174.33,23037.03,32,369.57,746,27644.44,1.2,1
app_3a70e419,1500.0,15535.66,44,746.44,549,10874.96,1.2,0
app_e2c08e18,2084.82,20045.03,45,504.96,670,14031.52,1.2,0
app_7b0f4cfc,5081.62,11868.73,64,744.71,691,14242.47,0.584,1
app_58edc17e,3151.98,10864.69,17,914.08,549,7605.28,1.2,0
app_6d6839b5,3608.88,12411.5,42,0.0,787,14893.8,0.983,1
app_b3891903,3687.66,19924.76,52,820.51,527,13947.33,1.2,0
app_3dd29f08,2993.16,22713.81,39,829.79,603,15899.67,1.2,0
app_7d1541d5,4086.88,11196.72,40,224.92,759,13436.06,0.877,1
app_4cdd9bda,3843.36,25871.87,35,1371.7,656,18110.31,1.2,0
app_df66b3fd,4185.78,17843.74,19,733.98,637,21412.49,1.2,1
app_68a210e9,1500.0,18839.7,21,1057.65,667,13187.79,1.2,0
app_b2657677,2535.68,18144.24,30,1160.77,476,12700.97,1.2,0
app_59851b41,2639.34,4630.87,51,56.39,704,5557.05,0.434,1
app_f3466bdc,2170.31,15786.62,15,1140.29,489,11050.64,1.2,0
app_6187b8a9,3330.85,8885.31,47,374.73,768,10662.37,0.794,1
app_5c6fd5b8,1515.83,23454.29,32,935.34,548,16418.01,1.2,0
app_d92e685a,3015.86,28164.17,49,1297.49,594,19714.92,1.2,0
app_62f3516b,4740.11,8169.84,36,124.91,697,9803.81,0.601,1
