application_id,income,loan_amount,loan_duration_months,existing_debt,credit_score,collateral_value,DTI,__label
app_c908b0fc,1671.13,11271.6,49,527.88,675,7890.12,1.2,0
app_f1128faf,4243.05,17286.28,56,675.47,754,20743.54,1.032,1
app_571a5031,3082.16,7828.89,43,1013.7,797,9394.66,1.038,1
app_92a7946e,4816.67,19865.34,38,1302.48,601,13905.74,1.2,0
app_2fa977d8,3937.53,5715.81,47,0.0,735,6858.97,0.371,1
app_9ae66170,1500.0,24578.02,23,1237.39,488,17204.61,1.2,0
app_7330e476,3560.18,19070.07,26,426.88,666,22884.09,1.2,1
app_74e64c42,1690.57,13848.35,41,0.0,740,16618.03,1.2,1
app_4a7a7e4c,1704.3,11979.62,36,627.43,760,8385.73,1.2,0
app_5f16f494,2445.08,16430.64,47,0.0,578,19716.77,1.2,1
app_c91d0c29,3062.39,15110.93,40,1355.78,573,10577.65,1.2,0
app_39263b57,2936.03,1000.0,38,28.55,721,3000.0,0.117,1
app_fe1b3015,4231.62,3693.19,56,833.3,759,4431.83,0.384,1
app_39c74774,1500.0,15555.42,29,734.1,521,10888.79,1.2,0
app_9a94e8f1,4434.65,13375.4,40,197.62,790,16050.48,0.949,1
app_065afcee,2687.74,1573.08,28,877.2,667,3000.0,0.577,0
app_eab186e3,3699.28,10499.49,28,666.22,668,12599.38,1.2,1
app_fe21330d,3396.55,7547.06,42,186.81,582,9056.48,0.69,1
app_6ffabe81,3122.66,13791.98,40,1049.51,684,9654.39,1.2,0
app_2363dfef,5044.53,8549.82,34,0.0,817,10259.79,0.598,1
app_d343342b,2941.63,26366.51,32,80.34,707,18456.56,1.2,0
app_df2656eb,4093.12,12799.11,36,657.87,737,15358.93,1.2,1
app_c1fe7783,2409.46,18521.36,29,213.18,820,22225.63,1.2,1
app_eeff4085,3420.56,15970.89,13,964.65,637,11179.62,1.2,0
app_332476b5,3919.46,4523.77,26,0.0,715,5428.52,0.533,1
app_47224fe4,3319.42,24152.39,27,994.01,638,16906.68,1.2,0
app_ef2097fe,3488.85,11108.96,61,482.05,761,13330.75,0.765,1
app_c721caae,3565.17,12250.54,15,389.97,783,14700.65,1.2,1
app_97ff848b,4598.9,25179.85,44,921.19,558,17625.89,1.2,0
app_6eb4ade4,3839.73,15677.02,26,773.25,631,18812.42,1.2,1
app_b967fdfd,1500.0,11927.41,16,351.07,679,8349.18,1.2,0
app_8ad7a37b,3799.85,13311.48,49,903.64,664,15973.78,1.096,1
app_b0abeb55,5328.56,14307.59,36,576.84,600,17169.1,1.003,1
app_fb725d73,1713.9,17351.15,43,751.19,591,12145.8,1.2,0
app_6b51e83f,4969.43,20470.21,45,907.37,671,24564.25,1.2,1
app_51269de1,2193.56,19910.12,32,697.15,715,13937.09,1.2,0
app_e4f63ff1,3798.82,6203.92,41,1134.32,705,7444.7,0.777,1
app_674fe2b1,5231.37,9372.91,30,124.07,689,11247.5,0.74,1
app_2a340ebe,4336.35,11067.03,55,496.62,583,7746.92,0.671,0
app_1003ed1c,4835.79,15781.59,39,0.0,725,18937.91,1.004,1
app_c6ce9976,1500.0,33413.45,33,975.49,519,23389.42,1.2,0
app_8064f8b8,3521.12,4253.75,47,295.21,739,5104.5,0.392,1
app_9c42409d,3315.41,8993.15,51,11.32,573,10791.77,0.642,1
app_1467f0f0,2906.24,11152.0,30,1264.63,542,7806.4,1.2,0
app_516f9b6b,4878.45,7912.65,53,930.04,667,9495.18,0.558,1
app_810c4077,2286.77,13008.39,38,1359.67,498,9105.87,1.2,0
app_b858c5f5,4917.45,4056.38,25,0.0,847,4867.66,0.396,1
app_9b01682c,4058.7,13468.52,27,826.79,552,16162.22,1.2,1
app_857a58aa,2526.67,31240.35,31,906.86,647,21868.24,1.2,0
app_ab811fee,3188.55,12137.07,47,477.76,725,14564.49,1.122,1
app_425009e2,2150.57,19893.61,36,1482.03,650,13925.52,1.2,0
app_7f282b06,3756.32,1000.0,44,702.11,635,3000.0,0.26,1
app_696f76b7,2001.63,5149.16,47,0.0,667,6178.99,0.657,1
app_a5fb2248,2720.39,25346.21,35,859.85,561,17742.35,1.2,0
app_36c18d3b,5630.65,18395.7,34,0.0,644,22074.84,1.153,1
app_b0f68e3f,3079.48,13671.13,46,1044.58,620,9569.79,1.2,0
app_a3f21865,4653.44,14991.53,25,269.67,850,17989.83,1.2,1
app_97cf23a2,2792.14,9152.73,48,336.3,643,10983.28,0.94,1
app_7f940440,1500.0,21216.17,48,1459.96,603,14851.32,1.2,0
app_92a73b6f,5044.99,5802.35,38,129.05,712,6962.82,0.389,1
