application_id,income,loan_amount,loan_duration_months,existing_debt,credit_score,collateral_value,DTI,__label
app_80ba7a4f,3210.24,7804.49,34,0.0,614,9365.38,0.858,1
app_1e8226fa,2449.53,12650.82,27,587.52,636,8855.58,1.2,0
app_30f608df,3767.87,10928.57,43,343.18,680,13114.28,0.901,1
app_15ac72ea,2970.45,22009.19,34,932.24,545,15406.43,1.2,0
app_d029605f,3139.32,16614.89,41,582.12,719,19937.86,1.2,1
app_4ee18c37,2546.2,22178.47,47,1264.49,592,15524.93,1.2,0
app_92b2d76b,5386.99,13370.76,43,512.84,717,16044.92,0.788,1
app_e6d8bb78,1764.25,22208.11,70,750.08,604,15545.67,1.2,0
app_70670464,3553.79,9071.88,54,130.81,666,10886.26,0.604,1
app_7579d15c,1500.0,13454.33,15,1152.72,795,9418.03,1.2,0
app_6b1c1750,3633.32,1999.45,46,109.23,790,3000.0,0.174,1
app_17b47343,2217.97,14209.11,33,1203.11,584,9946.37,1.2,0
app_e8f5de62,3503.28,10807.01,20,558.81,574,12968.41,1.2,1
app_f95f70ca,2055.88,22556.31,39,1136.13,595,15789.42,1.2,0
app_f975c499,5169.75,17548.2,41,771.02,752,21057.83,1.143,1
app_a91bc5b6,2060.54,9936.61,41,1118.44,676,6955.62,1.2,0
app_c6d25647,3063.68,6561.41,41,371.53,567,7873.7,0.748,1
app_a0aad8f3,2875.11,6885.46,24,1440.67,727,4819.82,1.2,0
app_45ab12ef,2784.34,10023.65,36,1112.49,665,12028.38,1.2,1
app_b7e768aa,2023.12,27292.35,31,1188.88,496,19104.65,1.2,0
app_51663b32,3828.77,2042.42,23,735.68,696,3000.0,0.47,1
app_e38dfd35,2180.89,13507.5,33,1020.45,668,9455.25,1.2,0
app_bb30e0ac,1500.0,7009.43,37,360.45,728,8411.32,1.2,1
app_5cb1afb8,2767.54,16170.79,29,801.8,680,11319.55,1.2,0
app_5f8231eb,3267.99,11623.16,38,1024.14,678,13947.79,1.2,1
app_274d74d1,3458.81,25391.88,35,815.71,576,17774.31,1.2,0
app_76cb4d52,3744.18,17125.44,38,494.12,621,20550.53,1.2,1
app_90ce4993,1532.51,30860.68,33,590.09,700,21602.48,1.2,0
app_a07d4736,4281.81,15468.93,34,272.53,688,18562.72,1.2,1
app_d306e817,1500.0,17472.44,39,1640.19,606,12230.7,1.2,0
app_a49df8a0,1665.82,11436.09,68,746.55,643,13723.3,1.2,1
app_dc86f4c5,3091.11,13547.92,19,760.65,606,9483.54,1.2,0
app_27705278,2127.84,5105.04,36,236.73,727,6126.05,0.911,1
app_81b330d1,1500.0,22284.68,21,1557.09,479,15599.28,1.2,0
app_2638e3e5,2907.45,14504.22,55,526.02,739,17405.07,1.2,1
app_e925e10d,2517.54,11841.61,30,415.24,510,8289.13,1.2,0
app_f64ca8d7,4401.75,5260.93,39,0.0,720,6313.12,0.368,1
app_20c135a5,2011.32,26439.69,39,1394.31,547,18507.79,1.2,0
app_7e684cc9,4056.14,6113.48,31,295.16,649,7336.17,0.656,1
app_c0bc14e9,1500.0,9518.9,7,477.46,643,6663.23,1.2,0
app_60a073bc,2401.5,3791.26,57,145.4,722,4549.52,0.393,1
app_3136ff53,3142.32,21975.16,17,807.58,486,15382.61,1.2,0
app_21e32431,6446.32,2430.75,23,0.0,595,3000.0,0.197,1
app_90ab4262,3852.59,32534.69,30,371.83,443,22774.28,1.2,0
app_49558f13,3755.89,10101.81,28,488.55,727,12122.17,1.2,1
app_e17b70bb,2823.08,16103.25,22,1166.33,600,11272.28,1.2,0
app_1e8f3a71,4888.36,16740.45,18,0.0,647,20088.54,1.2,1
app_b6b0f916,1500.0,22531.51,40,1339.67,627,15772.06,1.2,0
app_2cab1689,4208.65,19198.38,41,427.24,803,23038.05,1.2,1
app_fc523d96,2615.18,16173.96,25,1181.21,686,11321.77,1.2,0
app_cc9429eb,3949.41,19847.49,12,377.82,697,23816.99,1.2,1
app_b3f1ed1f,1773.01,32303.17,35,736.91,601,22612.22,1.2,0
app_d2736723,1997.19,7440.79,47,148.42,641,8928.95,1.026,1
app_77877b16,3809.53,26041.53,42,717.95,583,18229.07,1.2,0
app_4556694f,3195.85,6031.36,23,152.78,627,7237.63,1.032,1
app_e1748fd9,1500.0,19316.42,38,1580.32,553,13521.49,1.2,0
app_3bd946ec,4296.1,13876.28,32,697.73,754,16651.53,1.2,1
app_4c872a47,2827.41,16466.16,31,352.9,543,11526.31,1.2,0
app_58862f80,3377.99,5256.17,41,878.65,636,6307.4,0.716,1
app_adb1aac0,2783.44,11795.33,32,623.87,642,8256.73,1.2,0
app_48afc075,3321.21,18069.96,33,140.16,612,21683.95,1.2,1
app_f24fbf0d,2753.2,23371.31,39,1795.53,700,16359.92,1.2,0
app_4a2470c5,3692.47,10091.84,41,64.79,781,12110.2,0.817,1
app_85e3ecc2,2861.6,19538.75,44,1589.13,611,13677.13,1.2,0
app_d8cda9bd,3886.96,21052.32,47,271.61,700,25262.78,1.2,1
app_cf8ef4ee,2695.38,20170.88,19,283.01,537,14119.61,1.2,0
app_1541bbf7,3035.26,8137.06,43,332.43,713,9764.47,0.858,1
app_6976d96f,1500.0,15230.15,43,1137.98,549,10661.1,1.2,0
app_a42731a8,4161.66,25193.09,35,122.73,687,30231.7,1.2,1
app_3869364a,2592.18,17092.99,35,322.62,532,11965.09,1.2,0
app_2166c055,3850.66,11008.39,29,329.19,704,13210.07,1.2,1
app_5af74602,3389.41,17404.73,40,683.36,640,12183.31,1.2,0
app_ba67eacc,4375.73,17194.9,44,635.49,693,20633.88,1.2,1
app_07933164,2744.94,24381.05,28,648.64,612,17066.74,1.2,0
app_9a1cc72e,4415.28,7055.36,35,362.4,544,8466.43,0.63,1
app_33399021,2280.41,17056.09,34,1466.37,514,11939.27,1.2,0
app_505b1f39,3175.38,1000.0,30,241.74,664,3000.0,0.202,1
app_407b0b35,3607.68,23163.71,36,751.75,671,16214.59,1.2,0
app_9675dbf6,3980.24,7090.38,15,223.47,752,8508.46,1.2,1
app_eb3a4797,4776.54,18369.66,26,426.01,638,12858.76,1.2,0
app_16e2668c,2235.38,15302.07,45,574.51,684,18362.48,1.2,1
app_ea934cff,3064.94,19025.63,26,1640.16,575,13317.94,1.2,0
app_09daf4b3,4775.75,1000.0,51,987.51,702,3000.0,0.256,1
app_a8deff8b,3058.77,21351.09,28,1118.85,543,14945.76,1.2,0
app_c8e2fdbb,3391.24,18761.66,47,117.45,648,22513.99,1.2,1
app_a9573419,1854.4,22395.84,24,1042.69,652,15677.09,1.2,0
app_cb4e0942,3911.75,18060.38,32,314.46,631,21672.46,1.2,1
app_c374cd95,3517.18,13400.88,40,871.47,526,9380.61,1.2,0
app_fdd1b001,3390.9,20297.23,38,0.0,721,24356.68,1.2,1
app_97539f6f,2353.89,38724.28,39,747.75,699,27106.99,1.2,0
app_9f90f86e,2158.96,12565.92,59,353.52,578,15079.11,1.2,1
app_165b9e64,2104.08,26727.11,40,564.46,552,18708.98,1.2,0
app_579bcf10,3440.3,14167.19,52,820.97,731,17000.62,1.189,1
app_590a0507,1500.0,10032.4,42,361.81,584,7022.68,1.2,0
app_043d96a6,4304.15,5174.44,23,362.35,735,6209.32,0.711,1
app_fa4e6e67,3561.52,21642.32,36,601.52,525,15149.62,1.2,0
app_8401f2c5,3489.12,14459.61,40,0.0,645,17351.54,1.2,1
app_51c8ba18,3704.51,18475.29,18,1842.33,597,12932.7,1.2,0
app_f8f79997,4384.33,14397.15,31,108.97,848,17276.58,1.2,1
app_dc8c8832,3503.21,22931.62,42,498.67,689,16052.14,1.2,0
app_9b7031e1,3156.87,13699.72,16,0.0,722,16439.66,1.2,1
app_fefbd1b5,1690.9,6064.99,42,1748.03,697,4245.5,1.2,0
app_cf792e90,3742.68,12053.07,46,848.85,675,14463.69,1.067,1
app_65b61ed0,2534.18,19803.69,42,846.77,591,13862.58,1.2,0
app_7aea99b2,5379.83,19257.12,41,1087.64,672,23108.55,1.2,1
app_be4d2f9f,4122.97,21255.09,75,423.01,551,14878.56,0.927,0
app_c93a839b,4418.8,14383.4,59,132.65,763,17260.09,0.692,1
app_850639e4,3662.46,22227.89,24,1463.1,686,15559.52,1.2,0
app_2af95dd1,4599.58,13226.09,38,368.51,744,15871.3,0.988,1
app_9b500bc5,2531.13,12908.85,23,599.19,615,9036.2,1.2,0
app_78007c80,3973.04,13292.06,42,149.07,802,15950.48,0.993,1
app_3a0230db,2232.29,15399.44,41,165.4,544,10779.61,1.2,0
app_91a8b69f,4981.07,1575.47,49,1004.45,674,3000.0,0.279,1
app_ca9328d7,2791.81,24714.52,30,1247.11,553,17300.17,1.2,0
app_790dedde,3522.4,7203.98,40,863.19,687,8644.78,0.859,1
app_6ebeb5d0,1500.0,11503.76,40,1637.65,627,8052.63,1.2,0
app_516268c1,3613.1,16597.1,33,248.69,632,19916.52,1.2,1
app_7c16fa21,3908.45,2764.75,45,714.5,571,3000.0,0.371,0
app_bc120f20,5692.32,7715.21,27,347.84,728,9258.26,0.663,1
app_8e1558e8,2058.14,8556.85,25,1412.53,605,5989.79,1.2,0
app_8acec604,4451.09,10431.47,28,1071.03,686,12517.77,1.2,1
app_b9384483,2056.63,24576.85,27,662.11,600,17203.8,1.2,0
app_6dbd73b1,4000.27,13557.67,61,534.5,533,16269.2,0.8,1
app_39f2cce8,2826.3,18227.28,36,998.38,597,12759.1,1.2,0
app_ef1ec992,3947.39,15678.27,29,20.93,850,18813.92,1.2,1
app_242dbfcc,1784.14,18600.86,18,946.59,534,13020.6,1.2,0
app_3cba42c1,3557.53,18270.39,41,627.36,576,21924.47,1.2,1
app_19d28ab4,4336.9,10848.71,54,1308.62,640,7594.1,0.858,0
app_a5340977,3145.02,12909.54,30,411.62,682,15491.45,1.2,1
app_f7c94034,1500.0,24730.7,35,706.08,560,17311.49,1.2,0
app_c0bfa9c6,4358.46,6637.46,8,562.85,736,7964.95,1.2,1
app_bfc6b355,2300.37,11112.58,37,314.19,528,7778.81,1.2,0
app_b1029b6a,3249.3,17063.63,31,220.85,836,20476.36,1.2,1
app_11bf8b84,2852.46,20033.97,31,661.45,446,14023.78,1.2,0
app_2f0c9f2e,4968.74,14689.86,33,345.11,751,17627.83,1.145,1
app_5d0f8ca8,1500.0,14460.71,22,1608.6,661,10122.5,1.2,0
app_74d84b7a,1797.31,2917.43,34,211.02,607,3500.92,0.69,1
app_0c11754d,4444.76,19875.24,41,623.19,650,13912.67,1.2,0
app_cbad7786,3619.57,10299.94,43,0.0,811,12359.93,0.794,1
app_82b5d702,2682.39,25685.67,23,530.73,518,17979.97,1.2,0
app_6ad1ac2e,4250.3,12395.9,30,0.0,611,14875.08,1.167,1
app_1c66f3e5,2451.52,15206.48,27,1518.84,594,10644.54,1.2,0
app_e8a58006,5270.04,8800.49,38,377.81,581,10560.58,0.599,1
app_04567091,3928.34,17189.08,44,599.19,588,12032.35,1.2,0
app_faa34ab7,3133.15,19415.99,39,546.82,795,23299.19,1.2,1
app_71aece56,3656.34,22592.06,18,621.73,529,15814.44,1.2,0
app_df6e444c,4727.53,13023.91,19,324.5,595,15628.69,1.2,1
app_2fd22423,2446.84,8067.76,42,1051.19,733,5647.44,1.2,0
app_5a435e92,4847.87,9462.51,45,0.0,632,11355.02,0.521,1
app_3e6f182a,2833.14,5050.5,35,491.89,607,3535.35,0.785,0
app_da6f0004,2922.26,14545.49,36,960.15,700,17454.59,1.2,1
app_dd3bb14c,1731.36,16518.68,19,1062.45,641,11563.08,1.2,0
app_57e45e86,6469.2,8268.98,32,169.7,714,9922.78,0.506,1
app_28a37268,2881.69,17679.75,49,653.21,669,12375.83,1.2,0
app_db0941bf,4538.5,11927.82,32,1370.67,642,14313.38,1.2,1
app_efda3327,2797.93,13498.69,57,1254.73,552,9449.08,1.2,0
app_6f3b16ff,4512.59,13546.17,29,703.27,727,16255.41,1.2,1
app_8b36eaf5,2715.7,17748.48,41,991.76,604,12423.94,1.2,0
app_12a66d21,3358.98,22162.6,23,571.05,677,26595.12,1.2,1
app_8b8f1b9b,4259.55,12579.1,27,512.07,622,8805.37,1.2,0
app_68e7cbbe,2626.95,9128.83,10,496.17,664,10954.59,1.2,1
app_9ae4fafa,1500.0,24513.66,20,1218.78,550,17159.56,1.2,0
app_ed9b7a50,5601.57,16497.3,23,33.17,742,19796.76,1.2,1
app_456fe2d1,2237.62,16983.94,51,600.52,606,11888.76,1.2,0
app_33b7ecd4,4954.63,16854.7,34,284.44,578,20225.65,1.2,1
app_54393436,1500.0,19910.16,34,929.97,672,13937.11,1.2,0
app_2b17a247,2812.68,10582.92,38,118.34,800,12699.5,1.2,1
app_61303f54,3408.59,19740.8,57,300.44,599,13818.56,1.2,0
app_fc35b505,4366.34,6512.67,39,0.0,748,7815.2,0.459,1
app_742b7a1f,3557.83,19634.0,13,513.28,639,13743.8,1.2,0
app_f62f19ee,4021.2,1000.0,50,454.66,642,3000.0,0.173,1
app_cbe80f9a,3494.96,13934.76,27,1043.34,724,9754.33,1.2,0
app_421f3bc1,5623.59,14158.27,41,716.6,612,16989.92,0.864,1
app_c3b342e8,3144.15,13595.56,39,809.01,635,9516.89,1.2,0
app_be96cec5,4118.1,1000.0,38,656.86,731,3000.0,0.236,1
app_bcafcf77,2397.41,27852.97,39,1075.07,673,19497.08,1.2,0
app_d99c9f54,4362.59,6611.89,6,209.15,753,7934.27,1.2,1
app_37b6d05c,2146.9,22807.07,37,1415.23,579,15964.95,1.2,0
app_671ef489,4467.61,15035.31,54,0.0,667,18042.37,0.748,1
app_8bc2f279,3348.52,27275.38,38,782.92,652,19092.77,1.2,0
app_14af862d,4868.7,9842.03,39,872.21,832,11810.44,0.801,1
app_b42129e1,3242.6,18264.83,35,1122.96,591,12785.38,1.2,0
app_54e2b8fe,4189.64,5652.74,51,0.0,669,6783.29,0.317,1
app_7f3cbb0d,2597.59,29945.92,30,633.59,561,20962.14,1.2,0
app_f42e0093,5658.9,1000.0,23,1492.52,741,3000.0,0.356,1
app_bdd679bc,1500.0,17748.49,36,1238.45,728,12423.94,1.2,0
app_1c9165de,4388.55,8761.27,45,120.7,627,10513.52,0.56,1
app_a0a7f7ef,1500.0,8609.23,25,428.88,621,6026.46,1.2,0
app_bc07beb3,2800.6,1000.0,23,211.26,657,3000.0,0.262,1
app_f8703e63,4019.52,14318.74,46,892.41,597,10023.12,1.151,0
app_fcac934b,3164.62,11647.3,26,468.01,683,13976.76,1.2,1
app_ceb9e176,1555.37,23951.37,41,720.77,610,16765.96,1.2,0
app_cd011f9b,3916.18,6794.45,36,151.6,633,8153.35,0.617,1
app_1f0e9fe0,1500.0,15848.36,42,622.14,776,11093.85,1.2,0
app_9d700579,4885.69,19825.98,45,1141.15,644,23791.18,1.2,1
app_ef0a5c8d,1500.0,15323.25,42,960.61,619,10726.27,1.2,0
app_d9c49f4f,5320.91,14292.35,45,24.17,623,17150.81,0.721,1
app_547a7f0d,4114.11,18605.41,28,651.44,554,13023.79,1.2,0
app_12efeaf7,3291.04,4301.11,17,322.0,658,5161.34,1.02,1
app_dec6d895,3607.16,19758.46,39,602.75,591,13830.92,1.2,0
app_a3bb7263,4361.0,16297.17,34,831.65,700,19556.61,1.2,1
app_efddd078,3292.85,15060.89,14,1007.34,650,10542.62,1.2,0
app_761271a2,4575.35,14533.12,31,77.3,738,17439.74,1.2,1
app_c75108db,2926.45,14634.61,49,546.85,559,10244.22,1.2,0
app_5b77dccf,5636.43,17211.49,31,514.95,710,20653.79,1.2,1
app_1417e4cb,1500.0,12561.16,35,757.36,617,8792.81,1.2,0
app_b5acd0f7,5129.48,10070.79,23,529.94,677,12084.94,1.128,1
app_9a359232,2343.94,16249.36,62,3.72,572,11374.55,1.2,0
app_8308ebdb,3996.31,7313.15,46,725.3,696,8775.77,0.659,1
app_89567f36,2229.33,17328.26,34,868.65,586,12129.78,1.2,0
app_4c9439e2,4252.45,16519.27,21,0.0,577,19823.13,1.2,1
app_8ef123d4,3366.4,19501.94,42,328.2,724,13651.36,1.2,0
app_f69ed136,3391.15,13009.23,46,5.21,661,15611.08,1.002,1
app_7bc41065,2679.17,35144.84,39,1542.54,684,24601.39,1.2,0
app_d8f1bd65,4368.01,6064.83,48,0.0,812,7277.79,0.347,1
app_219a5ea7,2700.01,2098.66,31,1161.58,583,3000.0,0.731,0
app_e46210e7,4715.01,6899.85,20,371.42,702,8279.83,0.957,1
app_858d1c79,2151.62,25363.75,25,1025.27,604,17754.62,1.2,0
app_56d21123,2443.28,4085.82,36,1192.48,740,4902.98,1.045,1
app_c2adce22,1500.0,1000.0,44,861.51,679,3000.0,0.756,0
app_5994afa6,3119.28,14101.27,46,221.01,670,16921.53,1.2,1
app_74a9fec5,2525.26,21256.06,35,1289.6,567,14879.24,1.2,0
app_e379e3d6,2671.6,23861.85,28,172.62,695,28634.22,1.2,1
app_831bc528,2567.18,15679.9,35,884.1,612,10975.93,1.2,0
app_2a5dea9c,1642.51,23285.26,34,632.25,603,27942.31,1.2,1
app_9d1da54f,2029.0,13966.1,53,665.67,653,9776.27,1.2,0
app_4d1e2970,3349.58,9284.29,33,913.54,567,11141.14,1.2,1
app_485d4849,1500.0,6316.17,22,575.36,486,4421.32,1.2,0
app_158e60c2,3265.85,1000.0,23,880.17,728,3000.0,0.429,1
app_50566fcc,2687.47,11983.33,17,444.34,596,8388.33,1.2,0
app_a4f9d469,4868.18,17414.2,43,104.98,701,20897.05,1.02,1
app_78fcf4ae,2178.66,16792.86,60,195.2,583,11755.0,1.2,0
app_cbc0d598,5211.75,3204.65,28,188.38,684,3845.58,0.3,1
app_71954651,1500.0,21571.72,43,1103.35,539,15100.2,1.2,0
app_e4ca7e76,4086.51,6603.36,32,1261.39,706,7924.03,0.915,1
app_3dc5511f,1500.0,19082.01,19,420.4,527,13357.41,1.2,0
app_f2466f82,3555.69,17621.81,42,609.2,623,21146.18,1.2,1
app_97e4b8eb,1958.69,19632.01,28,788.65,630,13742.4,1.2,0
app_4b837435,3651.23,13356.36,55,331.26,782,16027.63,0.889,1
app_15f4a335,3059.37,9196.55,22,566.56,540,6437.58,1.2,0
app_e2a4a734,3909.71,15687.86,51,523.27,668,18825.44,1.078,1
app_f7afba10,1500.0,18423.54,36,973.17,747,12896.48,1.2,0
app_d6b04b34,5240.6,16710.37,24,194.8,693,20052.44,1.2,1
app_b47389fe,1724.59,21002.79,40,464.68,683,14701.95,1.2,0
app_077e2839,4102.31,1625.57,35,512.48,768,3000.0,0.261,1
app_680bcecc,2162.52,22967.63,38,373.98,500,16077.34,1.2,0
app_ce65b5af,5122.56,19175.91,39,998.28,773,23011.09,1.2,1
app_da3d60bf,3183.63,12532.13,56,1114.52,572,8772.49,1.194,0
app_03f6e9be,3331.73,13540.7,15,679.87,633,16248.84,1.2,1
app_4ad3f870,2870.61,14870.28,32,597.24,588,10409.19,1.2,0
app_3850896a,5889.38,20310.36,40,389.88,759,24372.43,1.101,1
app_cc8163e2,3629.97,13021.09,35,171.22,678,9114.76,1.2,0
app_2b0e74d0,6065.02,12480.5,10,643.56,636,14976.59,1.2,1
app_4c78251c,1836.65,21759.46,39,704.76,554,15231.62,1.2,0
app_1368e6d3,4125.84,9543.21,22,266.97,723,11451.85,1.2,1
app_61264f9a,2321.9,9518.95,47,0.0,568,6663.26,1.047,0
app_a432e2bf,3379.8,12889.07,42,850.71,650,15466.89,1.2,1
app_0667c5b5,3086.58,19174.91,15,1660.22,499,13422.44,1.2,0
app_347be747,4419.5,14339.76,39,202.17,757,17207.71,1.044,1
app_efc2e9ad,1500.0,17605.03,29,629.08,630,12323.52,1.2,0
app_845f7350,5077.48,9940.47,45,419.9,637,11928.56,0.605,1
