application_id,decision,score,loan_amount,income,DTI,LTV,collateral_type,collateral_value,customer_type,requested_amount,loan_term_months,proposed_loan_option,proposed_consolidation_loan,rule_reasons,top_feature,explanation,currency_code
APP_0171,approved,1.0,44936.0,84266.0,0.4187810030142593,0.5370751063728003,car,83668.0,non-bank,44936.0,60,"{""term_months"": 60, ""apr"": 0.22, ""amount"": 44936.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0172,denied,1.441322919209359e-91,89302.0,43490.0,0.6266957921361089,0.573802302868301,land,155632.0,bank,89302.0,12,,"{""consolidated_amount"": 103161.7, ""term_months"": 24, ""apr"": 0.19, ""note"": ""Refinance current loans/debt and reduce requested amount by 15% to fit affordability.""}","{""ndi_value_ok"": true, ""ndi_ratio_ok"": false}",loan_amount,Top factor: loan_amount,USD
APP_0173,denied,7.776030544888564e-79,96124.0,53199.0,0.2836143536532588,2.8977450862172045,real_estate,33172.0,non-bank,96124.0,24,"{""term_months"": 24, ""apr"": 0.15, ""amount"": 96124.0}","{""consolidated_amount"": 96793.4, ""term_months"": 36, ""apr"": 0.19, ""note"": ""Refinance current loans/debt and reduce requested amount by 15% to fit affordability.""}","{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",loan_amount,Top factor: loan_amount,USD
APP_0174,denied,1.0838491134222335e-113,96421.0,36905.0,0.7073296301313994,1.3430418007326432,deposit,71793.0,bank,96421.0,48,,"{""consolidated_amount"": 108061.85, ""term_months"": 60, ""apr"": 0.19, ""note"": ""Refinance current loans/debt and reduce requested amount by 15% to fit affordability.""}","{""ndi_value_ok"": true, ""ndi_ratio_ok"": false}",loan_amount,Top factor: loan_amount,USD
APP_0175,approved,1.0,76436.0,96557.0,0.4675890924531575,1.946372641389271,car,39271.0,non-bank,76436.0,60,"{""term_months"": 60, ""apr"": 0.22, ""amount"": 76436.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0176,approved,1.0,52795.0,68858.0,0.28224752388974,0.7868576368188746,real_estate,67096.0,non-bank,52795.0,12,"{""term_months"": 12, ""apr"": 0.15, ""amount"": 52795.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0177,approved,1.0,56381.0,95721.0,0.0235580489129864,0.4043532828916671,deposit,139435.0,bank,56381.0,48,"{""term_months"": 48, ""apr"": 0.15, ""amount"": 56381.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0178,approved,0.9999999991460073,98148.0,98714.0,0.1574953907247183,5.780892920249395,land,16978.0,bank,98148.0,24,"{""term_months"": 24, ""apr"": 0.15, ""amount"": 98148.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0179,approved,1.0,32031.0,112750.0,0.4150155210642978,0.4377075390480816,land,73179.0,bank,32031.0,24,"{""term_months"": 24, ""apr"": 0.22, ""amount"": 32031.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0180,approved,1.0,37937.0,93379.0,0.4078861414236562,3.023591296724076,real_estate,12547.0,bank,37937.0,48,"{""term_months"": 48, ""apr"": 0.22, ""amount"": 37937.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0181,approved,1.0,90214.0,105993.0,0.3950543903842669,0.4714853141005515,deposit,191340.0,bank,90214.0,36,"{""term_months"": 36, ""apr"": 0.15, ""amount"": 90214.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0182,approved,1.0,41700.0,98393.0,0.463244336487347,0.2824571742090164,land,147633.0,bank,41700.0,48,"{""term_months"": 48, ""apr"": 0.22, ""amount"": 41700.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0183,approved,1.0,27334.0,106554.0,0.0551363627831892,0.499068833302894,deposit,54770.0,bank,27334.0,24,"{""term_months"": 24, ""apr"": 0.15, ""amount"": 27334.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0184,approved,1.0,58244.0,102080.0,0.1384502351097165,1.2647167394089145,deposit,46053.0,bank,58244.0,60,"{""term_months"": 60, ""apr"": 0.15, ""amount"": 58244.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0185,approved,1.0,35907.0,64526.0,0.0463534079285862,1.330233764309216,real_estate,26993.0,bank,35907.0,12,"{""term_months"": 12, ""apr"": 0.15, ""amount"": 35907.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0186,denied,7.237578328215336e-65,89632.0,55785.0,0.0042305279196915,0.9072799416956746,real_estate,98792.0,bank,89632.0,72,"{""term_months"": 72, ""apr"": 0.15, ""amount"": 89632.0}","{""consolidated_amount"": 76423.2, ""term_months"": 84, ""apr"": 0.19, ""note"": ""Refinance current loans/debt and reduce requested amount by 15% to fit affordability.""}","{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",loan_amount,Top factor: loan_amount,USD
APP_0187,approved,1.0,91361.0,123429.0,0.3381296129758781,0.5984135925382481,deposit,152672.0,bank,91361.0,12,"{""term_months"": 12, ""apr"": 0.15, ""amount"": 91361.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0188,denied,1.0,34070.0,67837.0,0.6905818358712694,0.2835197390320195,land,120168.0,non-bank,34070.0,60,,"{""consolidated_amount"": 75806.5, ""term_months"": 72, ""apr"": 0.19, ""note"": ""Refinance current loans/debt and reduce requested amount by 15% to fit affordability.""}","{""ndi_value_ok"": true, ""ndi_ratio_ok"": false}",income,Top factor: income,USD
APP_0189,approved,1.0,55306.0,93643.0,0.0831562423245722,0.3121846035742088,car,177158.0,bank,55306.0,36,"{""term_months"": 36, ""apr"": 0.15, ""amount"": 55306.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0190,denied,1.6449926600929643e-92,98479.0,49621.0,0.727675782430811,1.3305635496466657,car,74013.0,non-bank,98479.0,36,,"{""consolidated_amount"": 119815.15, ""term_months"": 48, ""apr"": 0.19, ""note"": ""Refinance current loans/debt and reduce requested amount by 15% to fit affordability.""}","{""ndi_value_ok"": true, ""ndi_ratio_ok"": false}",loan_amount,Top factor: loan_amount,USD
APP_0191,approved,0.999999999954102,75520.0,78927.0,0.3388447552801913,1.230027525774855,land,61397.0,bank,75520.0,12,"{""term_months"": 12, ""apr"": 0.15, ""amount"": 75520.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0192,approved,1.0,25484.0,91207.0,0.0379466488317778,0.2553890865360499,deposit,99785.0,non-bank,25484.0,60,"{""term_months"": 60, ""apr"": 0.15, ""amount"": 25484.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0193,approved,1.0,61120.0,103251.0,0.4434533321711126,1.3059829059828785,real_estate,46800.0,non-bank,61120.0,12,"{""term_months"": 12, ""apr"": 0.22, ""amount"": 61120.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0194,approved,1.0,63889.0,90797.0,0.4797625472207178,0.3270940954214285,land,195323.0,bank,63889.0,48,"{""term_months"": 48, ""apr"": 0.22, ""amount"": 63889.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0195,approved,0.9999999998051505,67076.0,70082.0,0.4048400445192716,1.5360798772528104,deposit,43667.0,non-bank,67076.0,60,"{""term_months"": 60, ""apr"": 0.22, ""amount"": 67076.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0196,approved,1.0,7375.0,145221.0,0.2437250810833127,0.0737927998238971,car,99942.0,non-bank,7375.0,72,"{""term_months"": 72, ""apr"": 0.15, ""amount"": 7375.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0197,approved,1.0,33441.0,89092.0,0.2229268621200531,0.3089922939034953,car,108226.0,bank,33441.0,60,"{""term_months"": 60, ""apr"": 0.15, ""amount"": 33441.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0198,approved,1.0,86188.0,126037.0,0.3145187524298395,4.547699451245011,deposit,18952.0,bank,86188.0,24,"{""term_months"": 24, ""apr"": 0.15, ""amount"": 86188.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0199,approved,1.0,27930.0,117088.0,0.1900280131183367,0.2851891560729025,real_estate,97935.0,non-bank,27930.0,60,"{""term_months"": 60, ""apr"": 0.15, ""amount"": 27930.0}",,"{""ndi_value_ok"": true, ""ndi_ratio_ok"": true}",income,Top factor: income,USD
APP_0200,denied,1.0,33471.0,94789.0,0.5217694036227777,0.351209838198565,car,95302.0,bank,33471.0,60,,"{""consolidated_amount"": 77908.35, ""term_months"": 72, ""apr"": 0.19, ""note"": ""Refinance current loans/debt and reduce requested amount by 15% to fit affordability.""}","{""ndi_value_ok"": true, ""ndi_ratio_ok"": false}",income,Top factor: income,USD
