application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,current_loans,customer_type,DTI,LTV,CCR,ITI,CWI,currency_code,session_flagged,created_at,employment_years,debt_to_income,requested_amount,loan_term_months,score,decision,rule_reasons,top_feature,proposed_loan_option,proposed_consolidation_loan
APP_00251,31,141408.0,15,28290.0,36,119712.0,car,0,784,34171.0,220471.0,1,bank,0.2416482801538793,0.2363171611868464,4.231601272534315,0.0055572056270614,1.7374205826927684,USD,False,:28:01,15,0.2416482801538793,28290.0,36,0.9998229026038957,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00252,39,135946.0,16,12669.0,60,161302.0,car,0,419,9650.0,133057.0,2,bank,0.0709840672031536,0.0785421135509784,12.732023048384818,0.0015531902372742,2.568147173737345,USD,False,:28:01,16,0.0709840672031536,12669.0,60,0.9995411467792308,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00253,24,103592.0,7,60339.0,12,192426.0,deposit,2,365,13765.0,187398.0,3,bank,0.1328770561433302,0.3135698918025614,3.1890816884601474,0.048538979839958,1.785657888516046,USD,False,:28:01,7,0.1328770561433302,60339.0,12,0.9191346916971784,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00254,55,74328.0,15,66908.0,36,59673.0,car,1,451,27086.0,12937.0,4,non-bank,0.3644117963620659,1.12124411375327,0.8918664434746085,0.025004783601118,0.0,USD,False,:28:01,15,0.3644117963620659,66908.0,36,0.11242544769401631,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00255,49,103332.0,8,99120.0,24,15247.0,car,0,379,12652.0,200976.0,1,non-bank,0.122440289552122,6.500951006755001,0.1538236481033075,0.0399682576532717,0.0,USD,False,:28:01,8,0.122440289552122,99120.0,24,0.993954542338291,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00256,24,64891.0,20,87783.0,24,69603.0,car,0,520,6443.0,275465.0,3,bank,0.0992895779075665,1.2611956381190284,0.7928983971839559,0.0563656747445338,0.0,USD,False,:28:01,20,0.0992895779075665,87783.0,24,0.034474034707579586,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00257,30,68511.0,23,88996.0,24,130284.0,car,1,481,31214.0,162600.0,4,bank,0.4556056691626095,0.6830923213901885,1.4639309631893402,0.0541251283226358,0.2525613862602172,USD,False,:28:01,23,0.4556056691626095,88996.0,24,0.015990510934456012,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00258,45,101092.0,19,65252.0,24,113078.0,real_estate,1,590,34444.0,141928.0,3,non-bank,0.340719344755269,0.5770530076584254,1.7329430515539488,0.0268946438216676,0.4832151752855759,USD,False,:28:01,19,0.340719344755269,65252.0,24,0.8813895103006472,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00259,44,96424.0,0,39182.0,48,23472.0,land,0,595,36652.0,96164.0,0,non-bank,0.3801128349788394,1.669308111792703,0.5990505844520291,0.0084656482478392,0.0,USD,False,:28:01,0,0.3801128349788394,39182.0,48,0.6774399544769366,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00260,56,97623.0,29,45757.0,36,115669.0,real_estate,0,300,47197.0,286737.0,0,bank,0.4834618891039972,0.395585679827781,2.527897370894016,0.0130197574110861,0.78921722160458,USD,False,:28:01,29,0.4834618891039972,45757.0,36,0.5299407745697711,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00261,32,73084.0,0,17705.0,36,41484.0,real_estate,0,368,6224.0,19628.0,1,non-bank,0.0851622790213988,0.4267910519718343,2.343066930245561,0.0067293190786203,1.2286882895876483,USD,False,:28:01,0,0.0851622790213988,17705.0,36,0.13089063206611637,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00262,61,76142.0,29,45952.0,36,105056.0,real_estate,0,389,21339.0,93155.0,0,bank,0.2802526857713183,0.437404812671333,2.286211699164296,0.0167639994275034,0.9257474160030336,USD,False,:28:01,29,0.2802526857713183,45952.0,36,0.0942674974147071,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00263,40,26274.0,0,39621.0,60,118534.0,car,0,407,11699.0,50225.0,3,bank,0.4452690873106323,0.3342585249801716,2.9916963226571016,0.0251332115395055,1.1048555188676497,USD,False,:28:01,0,0.4452690873106323,39621.0,60,1.96970103793874e-05,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00264,57,100221.0,15,8410.0,72,130240.0,deposit,0,351,45055.0,261219.0,4,non-bank,0.4495564801788003,0.0645730958230953,15.486325802614092,0.0011654798450816,1.5446990330117505,USD,False,:28:01,15,0.4495564801788003,8410.0,72,0.7190021922696527,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00265,31,96973.0,3,24424.0,48,87210.0,land,0,473,26989.0,149955.0,2,bank,0.2783145824095338,0.2800596261896539,3.570668195217672,0.0052471650183321,1.5587114079406676,USD,False,:28:01,3,0.2783145824095338,24424.0,48,0.7939606506453275,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00266,22,141922.0,2,55787.0,48,86398.0,deposit,1,602,4915.0,277492.0,2,non-bank,0.0346316991023235,0.6456978170790916,1.5487120655349536,0.0081892107400011,0.5297092343875611,USD,False,:28:01,2,0.0346316991023235,55787.0,48,0.9997990657260258,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00267,23,88034.0,20,40087.0,60,138286.0,car,0,469,34607.0,202895.0,3,non-bank,0.3931094804280119,0.2898847316431143,3.4496470177363374,0.0075893026178013,1.2928866725073362,USD,False,:28:01,20,0.3931094804280119,40087.0,60,0.4258434049590272,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00268,37,83455.0,21,99386.0,60,151841.0,deposit,0,480,2147.0,171481.0,2,non-bank,0.0257264393984779,0.6545399463912867,1.5277906344957888,0.0198482215961381,0.5142124607223648,USD,False,:28:01,21,0.0257264393984779,99386.0,60,0.5038773486446678,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00269,62,33460.0,3,50460.0,12,163086.0,real_estate,0,558,13708.0,160067.0,2,non-bank,0.409683203825451,0.3094073065744435,3.231985731272231,0.1256724446996251,1.2230053987335812,USD,False,:28:01,3,0.409683203825451,50460.0,12,1.0552064455994471e-05,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00270,23,49592.0,29,96077.0,72,72041.0,land,0,601,36068.0,68776.0,2,non-bank,0.7272947249556234,1.3336433419857951,0.749825660667998,0.0269076217486533,0.0,USD,False,:28:01,29,0.7272947249556234,96077.0,72,0.0002744415292570209,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 432816.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00271,37,67254.0,9,67767.0,12,89422.0,deposit,0,482,25300.0,172993.0,1,non-bank,0.3761858030749044,0.7578336427277319,1.3195508138179155,0.0839689832505027,0.1993403342985998,USD,False,:28:01,9,0.3761858030749044,67767.0,12,0.003754133959154734,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00272,25,72150.0,9,8837.0,36,71489.0,land,0,422,38051.0,208721.0,0,non-bank,0.52738738738738,0.1236134230441029,8.089736335859671,0.0034022484021538,1.2425740493812722,USD,False,:28:01,9,0.52738738738738,8837.0,36,0.011679113061365194,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 456612.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00273,61,70335.0,8,24327.0,48,109288.0,deposit,0,525,28559.0,289949.0,2,non-bank,0.4060425108409695,0.2225953444110952,4.4924569408474335,0.0072056941777128,1.38523595188238,USD,False,:28:01,8,0.4060425108409695,24327.0,48,0.04067663302912568,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00274,50,74263.0,13,72050.0,36,32427.0,car,0,313,42152.0,169203.0,4,bank,0.5676043251686497,2.221913837234335,0.4500624566273358,0.0269500139885712,0.0,USD,False,:28:01,13,0.5676043251686497,72050.0,36,0.07308422696684369,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 505824.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00275,54,121114.0,5,56786.0,24,90577.0,real_estate,1,570,28128.0,282262.0,0,bank,0.2322440015192279,0.6269361979310352,1.595058641214356,0.0195360018927186,0.4568598412401613,USD,False,:28:01,5,0.2322440015192279,56786.0,24,0.9899324128452867,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00276,52,41388.0,12,33667.0,72,44232.0,deposit,0,817,2840.0,283913.0,1,bank,0.0686189233594262,0.7611457768131498,1.3138087741705138,0.0112978936458808,0.2922755539462405,USD,False,:28:01,12,0.0686189233594262,33667.0,72,0.001764983958328236,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00277,49,66532.0,6,54598.0,12,110222.0,real_estate,1,518,3563.0,161540.0,1,bank,0.0535531774183843,0.4953457567454728,2.0187918971390526,0.0683856389850615,0.9642323539191784,USD,False,:28:01,6,0.0535531774183843,54598.0,12,0.024589363345023648,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00278,55,45358.0,1,90783.0,24,171300.0,deposit,1,359,38845.0,137388.0,4,bank,0.8564090127430475,0.5299649737302946,1.8869171540927057,0.0833948807231868,0.1273533097713007,USD,False,:28:01,1,0.8564090127430475,90783.0,24,1.9838050059194178e-05,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 466140.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00279,21,63474.0,11,41927.0,72,197195.0,land,1,688,1930.0,51383.0,2,bank,0.0304061505498309,0.2126169527624929,4.703293820211208,0.0091741412930703,2.2903252792884565,USD,False,:28:01,11,0.0304061505498309,41927.0,72,0.0887123488119053,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00280,59,110570.0,20,9285.0,60,93686.0,deposit,0,369,18826.0,87868.0,2,bank,0.1702631816948523,0.0991076574941816,10.090037695206236,0.0013995658858408,2.242510637718748,USD,False,:28:01,20,0.1702631816948523,9285.0,60,0.9773136279161962,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00281,53,30845.0,22,34541.0,12,18815.0,car,0,406,805.0,264937.0,3,non-bank,0.0260982331009879,1.8358224820620868,0.5447149764048365,0.0933187442511494,0.0,USD,False,:28:01,22,0.0260982331009879,34541.0,12,0.0001824760624643651,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00282,53,67434.0,10,93908.0,60,51750.0,deposit,0,380,15166.0,50103.0,1,non-bank,0.2249013850579792,1.8146473429951344,0.5510712612343938,0.0232098545734677,0.0,USD,False,:28:01,10,0.2249013850579792,93908.0,60,0.03919307293956133,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00283,38,27960.0,9,77368.0,72,28125.0,real_estate,0,786,29756.0,125146.0,3,non-bank,1.064234620886943,2.7508622222221244,0.3635223865163844,0.0384318868219096,0.0,USD,False,:28:01,9,1.064234620886943,77368.0,72,2.952156090524411e-06,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 357072.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00284,56,144362.0,23,84560.0,12,153793.0,car,0,839,8651.0,212603.0,0,non-bank,0.0599257422313347,0.549829966253337,1.818744087038768,0.0488124760399509,0.76968023992547,USD,False,:28:01,23,0.0599257422313347,84560.0,12,0.9998218719623931,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00285,37,115907.0,20,91602.0,36,197057.0,real_estate,2,613,23304.0,79780.0,0,bank,0.2010577445710768,0.464850271748781,2.1512303224820184,0.0219529450329082,0.9197665503619632,USD,False,:28:01,20,0.2010577445710768,91602.0,36,0.9841171512247749,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00286,23,55449.0,24,16162.0,36,114364.0,deposit,0,639,49800.0,292491.0,4,bank,0.8981225991451443,0.141320695323702,7.0761044425190525,0.008096529142671,0.262440047184828,USD,False,:28:01,24,0.8981225991451443,16162.0,36,0.00039944092830743465,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 597600.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00287,60,49774.0,27,31853.0,12,41954.0,land,1,655,3524.0,198350.0,3,non-bank,0.0708000160726469,0.7592363064308348,1.3171129877876082,0.0533293821361637,0.2946613831554516,USD,False,:28:01,27,0.0708000160726469,31853.0,12,0.0061141400084596285,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00288,31,37365.0,24,10683.0,24,12061.0,deposit,0,635,3183.0,18219.0,0,bank,0.085186672019267,0.8857474504600874,1.1289899840867612,0.0119128863905109,0.1180017566187533,USD,False,:28:01,24,0.085186672019267,10683.0,24,0.0008386589720719042,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00289,25,84109.0,28,5449.0,24,195409.0,deposit,0,599,13562.0,81679.0,2,bank,0.1612431487712354,0.0278851025285425,35.86144246650103,0.0026993742246038,2.446104091307199,USD,False,:28:01,28,0.1612431487712354,5449.0,24,0.2810985767167088,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00290,48,119188.0,12,84297.0,24,68741.0,car,0,842,41350.0,224729.0,0,non-bank,0.3469308990837975,1.2262987154681888,0.8154619974613472,0.0294691999182268,0.0,USD,False,:28:01,12,0.3469308990837975,84297.0,24,0.9884102992015309,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00291,31,98026.0,11,94009.0,36,29506.0,real_estate,0,703,20289.0,260325.0,3,bank,0.2069757003244016,3.1860977428318584,0.3138635662542914,0.0266394743337333,0.0,USD,False,:28:01,11,0.2069757003244016,94009.0,36,0.9612290734617933,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00292,58,135129.0,9,19796.0,36,41984.0,deposit,0,348,31974.0,278809.0,3,non-bank,0.2366183424727465,0.471512957317062,2.1208324914123,0.0040693625267234,0.8556229651047789,USD,False,:28:01,9,0.2366183424727465,19796.0,36,0.999434116298788,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00293,40,67977.0,7,73606.0,24,57008.0,car,0,515,1693.0,256839.0,1,bank,0.0249054827368076,1.2911521190008195,0.7745020786348833,0.0451169758379868,0.0,USD,False,:28:01,7,0.0249054827368076,73606.0,24,0.054020487607847736,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00294,21,59764.0,22,55815.0,24,133927.0,real_estate,0,835,36754.0,31686.0,1,non-bank,0.6149856100662504,0.4167568899475056,2.3994804264086285,0.0389134763386496,0.5388201025979515,USD,False,:28:01,22,0.6149856100662504,55815.0,24,0.0018955148922275547,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 441048.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00295,62,84756.0,21,11576.0,24,179222.0,deposit,0,522,3371.0,221609.0,1,bank,0.0397729954221525,0.0645902846748721,15.482204561159683,0.0056908458789139,2.694617006998994,USD,False,:28:01,21,0.0397729954221525,11576.0,24,0.6406664573707733,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00296,43,50261.0,24,91995.0,60,60805.0,deposit,0,412,35585.0,41949.0,1,bank,0.7080042179821192,1.5129512375626757,0.6609598347736217,0.0305057599326399,0.0,USD,False,:28:01,24,0.7080042179821192,91995.0,60,0.0002452761774341005,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 427020.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00297,32,146955.0,5,87767.0,24,139950.0,car,2,777,7395.0,32199.0,1,bank,0.0503215269980602,0.6271311182565158,1.594562876707628,0.024884885394719,0.5646435648553583,USD,False,:28:01,5,0.0503215269980602,87767.0,24,0.9999109320722422,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00298,50,48220.0,14,58907.0,72,20469.0,deposit,0,642,42921.0,210667.0,1,bank,0.8901078390709065,2.8778640871560466,0.3474799259850213,0.0169670837363417,0.0,USD,False,:28:01,14,0.8901078390709065,58907.0,72,0.00022409528483499806,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 515052.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00299,44,84858.0,6,72249.0,48,9939.0,real_estate,0,609,14806.0,148668.0,2,bank,0.1744797190600747,7.269242378508173,0.1375659178673734,0.0177377206623845,0.0,USD,False,:28:01,6,0.1744797190600747,72249.0,48,0.9682876552508398,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00300,22,90251.0,26,42737.0,60,18547.0,real_estate,0,531,9189.0,197909.0,4,bank,0.1018160463595959,2.30425405725981,0.4339799237194835,0.0078922486545462,0.0,USD,False,:28:01,26,0.1018160463595959,42737.0,60,0.8859628529015704,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00301,54,32130.0,8,80319.0,48,185240.0,car,0,368,16835.0,256930.0,3,bank,0.5239651416121841,0.433594256100192,2.306303614337799,0.0520794428871798,0.6218460560627947,USD,False,:28:01,8,0.5239651416121841,80319.0,48,1.9839534643090248e-05,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 202020.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00302,38,83552.0,4,47276.0,24,119691.0,land,0,511,41.0,29959.0,1,non-bank,0.0004907123707391,0.3949837498224562,2.5317497250189835,0.0235761362175798,1.53099807648007,USD,False,:28:01,4,0.0004907123707391,47276.0,24,0.5498008185601458,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00303,51,81837.0,17,98971.0,48,162592.0,real_estate,0,540,8256.0,162983.0,4,bank,0.1008834634700673,0.6087076854949776,1.6428246658111805,0.0251951541880854,0.5779742871201747,USD,False,:28:01,17,0.1008834634700673,98971.0,48,0.5447989740877714,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00304,60,57429.0,26,10996.0,24,12170.0,real_estate,2,812,29926.0,251982.0,1,bank,0.5210956137143165,0.9035332785537464,1.1067660967623585,0.0079779669965969,0.0511307520461781,USD,False,:28:01,26,0.5210956137143165,10996.0,24,0.004439929487114579,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 359112.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00305,47,40996.0,27,21354.0,12,12268.0,land,0,468,15038.0,137684.0,4,bank,0.3668162747585041,1.740626018910846,0.5745059473634647,0.0434066738182179,0.0,USD,False,:28:01,27,0.3668162747585041,21354.0,12,0.0007313376750720397,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00306,50,30646.0,2,97031.0,24,170968.0,deposit,0,382,17692.0,161792.0,1,bank,0.5773020948900157,0.5675389546581784,1.7619935896775074,0.1319245034642284,0.3220930940639261,USD,False,:28:01,2,0.5773020948900157,97031.0,24,1.0629774087810864e-06,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 212304.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00307,32,26072.0,9,32434.0,24,27701.0,land,0,535,40361.0,154377.0,2,bank,1.5480592206197623,1.1708602577523854,0.8540728864771273,0.0518340237269985,0.0,USD,False,:28:01,9,1.5480592206197623,32434.0,24,3.03520690902946e-08,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 484332.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00308,31,85186.0,4,34512.0,12,37836.0,deposit,0,848,6189.0,273087.0,1,bank,0.0726527833212021,0.9121471614335314,1.096314325451985,0.0337614161923355,0.0893168216342453,USD,False,:28:01,4,0.0726527833212021,34512.0,12,0.478625910815178,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00309,39,36230.0,9,80171.0,12,107637.0,deposit,0,565,19794.0,24469.0,3,non-bank,0.546342809826096,0.744827522134575,1.3425927080864484,0.1844028889348534,0.1554196453245766,USD,False,:28:01,9,0.546342809826096,80171.0,12,1.8950017597487055e-06,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 237528.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00310,58,144916.0,16,22989.0,72,124460.0,land,0,508,9306.0,264617.0,1,non-bank,0.0642165116343256,0.1847099469709128,5.413893601287337,0.0022032878816847,2.2888049095601843,USD,False,:28:01,16,0.0642165116343256,22989.0,72,0.9998931397948287,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00311,44,55593.0,8,53786.0,48,51945.0,land,0,666,24142.0,246751.0,4,bank,0.43426330653139,1.0354413321782456,0.9657717621685762,0.0201561647445416,0.0,USD,False,:28:01,8,0.43426330653139,53786.0,48,0.005060360109065759,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00312,36,106564.0,2,32174.0,36,93380.0,deposit,0,656,16587.0,245627.0,0,bank,0.1556529409556683,0.3445491539944276,2.90234350717962,0.0083867180492228,1.606238145579227,USD,False,:28:01,2,0.1556529409556683,32174.0,36,0.9556279605808989,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00313,55,109186.0,15,23803.0,72,137575.0,car,1,464,2311.0,129563.0,2,non-bank,0.0211657172164927,0.173018353625294,5.77973364701904,0.0030278352739144,2.428433960112928,USD,False,:28:01,15,0.0211657172164927,23803.0,72,0.9864329192445325,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00314,58,86938.0,1,96615.0,24,93027.0,real_estate,0,832,3511.0,159610.0,0,bank,0.0403851020267312,1.0385694475797238,0.9628629094860948,0.0463045503672987,0.0,USD,False,:28:01,1,0.0403851020267312,96615.0,24,0.5073612080240463,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
